date,price
2020-06-11T02:19:35,251.242
2020-06-11T02:19:35,251.251
2020-06-11T02:19:35,251.252
2020-06-11T02:19:35,251.252
2020-06-11T02:19:35,251.252
2020-06-11T02:19:35,251.252
2020-06-11T02:19:35,251.253
2020-06-11T02:19:35,251.249
2020-06-11T02:19:35,251.247
2020-06-11T02:19:35,251.243
2020-06-11T02:19:35,251.243
2020-06-11T02:19:35,251.239
2020-06-11T02:19:36,251.235
2020-06-11T02:19:36,251.234
2020-06-11T02:19:36,251.232
2020-06-11T02:19:36,251.223
2020-06-11T02:19:36,251.222
2020-06-11T02:19:36,251.222
2020-06-11T02:19:36,251.222
2020-06-11T02:19:36,251.222
2020-06-11T02:19:36,251.222
2020-06-11T02:19:36,251.222
2020-06-11T02:19:36,251.221
2020-06-11T02:19:36,251.219
2020-06-11T02:19:36,251.219
2020-06-11T02:19:36,251.219
2020-06-11T02:19:36,251.219
2020-06-11T02:19:36,251.219
2020-06-11T02:19:36,251.219
2020-06-11T02:19:36,251.219
2020-06-11T02:19:36,251.218
2020-06-11T02:19:36,251.218
2020-06-11T02:19:36,251.216
2020-06-11T02:19:36,251.207
2020-06-11T02:19:36,251.204
2020-06-11T02:19:36,251.203
2020-06-11T02:19:36,251.202
2020-06-11T02:19:36,251.195
2020-06-11T02:19:36,251.195
2020-06-11T02:19:36,251.186
2020-06-11T02:19:36,251.185
2020-06-11T02:19:36,251.185
2020-06-11T02:19:36,251.185
2020-06-11T02:19:36,251.185
2020-06-11T02:19:36,251.185
2020-06-11T02:19:37,251.183
2020-06-11T02:19:37,251.183
2020-06-11T02:19:37,251.183
2020-06-11T02:19:37,251.176
2020-06-11T02:19:37,251.172
2020-06-11T02:19:37,251.172
2020-06-11T02:19:37,251.171
2020-06-11T02:19:37,251.17
2020-06-11T02:19:37,251.17
2020-06-11T02:19:37,251.168
2020-06-11T02:19:37,251.167
2020-06-11T02:19:37,251.167
2020-06-11T02:19:37,251.167
2020-06-11T02:19:37,251.165
2020-06-11T02:19:37,251.164
2020-06-11T02:19:37,251.161
2020-06-11T02:19:37,251.159
2020-06-11T02:19:37,251.157
2020-06-11T02:19:37,251.155
2020-06-11T02:19:37,251.153
2020-06-11T02:19:37,251.149
2020-06-11T02:19:37,251.149
2020-06-11T02:19:37,251.149
2020-06-11T02:19:37,251.149
2020-06-11T02:19:37,251.149
2020-06-11T02:19:37,251.149
2020-06-11T02:19:37,251.149
2020-06-11T02:19:37,251.137
2020-06-11T02:19:38,251.137
2020-06-11T02:22:32,251.297
2020-06-11T02:22:32,251.296
2020-06-11T02:22:32,251.33
2020-06-11T02:22:32,251.33
2020-06-11T02:22:32,251.33
2020-06-11T02:22:33,251.33
2020-06-11T02:22:33,251.33
2020-06-11T02:22:33,251.33
2020-06-11T02:22:33,251.33
2020-06-11T02:22:33,251.33
2020-06-11T02:22:33,251.33
2020-06-11T02:22:33,251.378
2020-06-11T02:22:33,251.377
2020-06-11T02:22:33,251.377
2020-06-11T02:22:33,251.351
2020-06-11T02:22:33,251.35
2020-06-11T02:22:33,251.298
2020-06-11T02:22:33,251.297
2020-06-11T02:22:33,251.285
2020-06-11T02:22:33,251.285
2020-06-11T02:22:33,251.319
2020-06-11T02:22:33,251.35
2020-06-11T02:22:33,251.328
2020-06-11T02:22:33,251.325
2020-06-11T02:22:33,251.321
2020-06-11T02:22:33,251.321
2020-06-11T02:22:33,251.318
2020-06-11T02:22:34,251.317
2020-06-11T02:22:34,251.351
2020-06-11T02:22:34,251.351
2020-06-11T02:22:34,251.352
2020-06-11T02:22:34,251.351
2020-06-11T02:22:34,251.351
2020-06-11T02:22:34,251.352
2020-06-11T02:22:34,251.352
2020-06-11T02:22:34,251.352
2020-06-11T02:22:34,251.351
2020-06-11T02:22:34,251.336
2020-06-11T02:22:34,251.336
2020-06-11T02:22:34,251.335
2020-06-11T02:22:34,251.334
2020-06-11T02:22:34,251.334
2020-06-11T02:22:34,251.334
2020-06-11T02:22:34,251.334
2020-06-11T02:22:34,251.335
2020-06-11T02:22:34,251.328
2020-06-11T02:22:34,251.32
2020-06-11T02:22:34,251.32
2020-06-11T02:22:34,251.318
2020-06-11T02:22:34,251.311
2020-06-11T02:22:34,251.305
2020-06-11T02:22:35,251.304
2020-06-11T02:22:35,251.3
2020-06-11T02:22:35,251.295
2020-06-11T02:22:35,251.286
2020-06-11T02:22:35,251.279
2020-06-11T02:22:35,251.279
2020-06-11T02:22:35,251.279
2020-06-11T02:22:35,251.269
2020-06-11T02:22:35,251.261
2020-06-11T02:22:35,251.248
2020-06-11T02:22:35,251.248
2020-06-11T02:22:35,251.248
2020-06-11T02:22:35,251.246
2020-06-11T02:22:35,251.229
2020-06-11T02:22:35,251.229
2020-06-11T02:22:35,251.229
2020-06-11T02:22:35,251.229
2020-06-11T02:22:35,251.229
2020-06-11T02:22:35,251.228
2020-06-11T02:22:35,251.228
2020-06-11T02:22:35,251.228
2020-06-11T02:22:35,251.228
2020-06-11T02:22:35,251.184
2020-06-11T02:22:35,251.184
2020-06-11T02:22:35,251.167
2020-06-11T02:22:36,251.167
2020-06-11T02:22:36,251.181
2020-06-11T02:22:36,251.168
2020-06-11T02:22:36,251.134
2020-06-11T02:22:36,251.134
2020-06-11T02:22:36,251.134
2020-06-11T02:22:36,251.134
2020-06-11T02:22:36,251.133
2020-06-11T02:22:36,251.133
2020-06-11T02:22:36,251.122
2020-06-11T02:22:36,251.1
2020-06-11T02:22:36,251.1
2020-06-11T02:22:36,251.099
2020-06-11T02:22:36,251.099
2020-06-11T02:22:36,251.099
2020-06-11T02:22:36,251.099
2020-06-11T02:22:36,251.099
2020-06-11T02:22:36,251.099
2020-06-11T02:22:36,251.099
2020-06-11T02:22:36,251.099
2020-06-11T02:22:36,251.099
2020-06-11T02:22:36,251.099
2020-06-11T02:22:36,251.099
2020-06-11T02:22:36,251.099
2020-06-11T02:25:27,251.201
2020-06-11T02:25:27,251.201
2020-06-11T02:25:27,251.201
2020-06-11T02:25:27,251.201
2020-06-11T02:25:27,251.201
2020-06-11T02:25:27,251.201
2020-06-11T02:25:27,251.203
2020-06-11T02:25:27,251.203
2020-06-11T02:25:27,251.203
2020-06-11T02:25:27,251.202
2020-06-11T02:25:27,251.202
2020-06-11T02:25:27,251.201
2020-06-11T02:25:27,251.201
2020-06-11T02:25:27,251.201
