date,price
2020-06-10T01:09:11,2.766
2020-06-10T01:09:11,2.766
2020-06-10T01:09:11,2.766
2020-06-10T01:09:11,2.766
2020-06-10T01:09:11,2.766
2020-06-10T01:09:12,2.766
2020-06-10T01:09:12,2.766
2020-06-10T01:09:12,2.766
2020-06-10T01:09:12,2.766
2020-06-10T01:09:12,2.766
2020-06-10T01:09:12,2.766
2020-06-10T01:09:12,2.766
2020-06-10T01:09:12,2.766
2020-06-10T01:09:12,2.765
2020-06-10T01:09:12,2.766
2020-06-10T01:09:12,2.766
2020-06-10T01:09:12,2.766
2020-06-10T01:09:12,2.767
2020-06-10T01:09:12,2.767
2020-06-10T01:09:12,2.765
2020-06-10T01:09:12,2.765
2020-06-10T01:09:12,2.765
2020-06-10T01:09:12,2.765
2020-06-10T01:09:12,2.765
2020-06-10T01:09:12,2.765
2020-06-10T01:09:12,2.765
2020-06-10T01:09:12,2.765
2020-06-10T01:09:12,2.765
2020-06-10T01:09:13,2.765
2020-06-10T01:09:13,2.765
2020-06-10T01:09:13,2.765
2020-06-10T01:09:13,2.764
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.765
2020-06-10T01:09:13,2.765
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.763
2020-06-10T01:09:13,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.763
2020-06-10T01:09:14,2.763
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.764
2020-06-10T01:09:14,2.763
2020-06-10T01:09:14,2.763
2020-06-10T01:09:14,2.763
2020-06-10T01:09:14,2.763
2020-06-10T01:09:15,2.763
2020-06-10T01:09:15,2.764
2020-06-10T01:09:15,2.764
2020-06-10T01:09:15,2.764
2020-06-10T01:09:15,2.764
2020-06-10T01:09:15,2.764
2020-06-10T01:09:15,2.765
2020-06-10T01:09:15,2.765
2020-06-10T01:09:15,2.765
2020-06-10T01:09:15,2.765
2020-06-10T01:09:15,2.765
2020-06-10T01:09:15,2.764
2020-06-10T01:09:15,2.764
2020-06-10T01:09:15,2.764
2020-06-10T01:09:15,2.764
2020-06-10T01:09:15,2.764
2020-06-10T01:09:15,2.764
2020-06-10T01:12:25,2.768
2020-06-10T01:12:25,2.768
2020-06-10T01:12:25,2.768
2020-06-10T01:12:26,2.768
2020-06-10T01:12:26,2.768
2020-06-10T01:12:26,2.768
2020-06-10T01:12:26,2.768
2020-06-10T01:12:26,2.768
2020-06-10T01:12:26,2.768
2020-06-10T01:12:26,2.768
2020-06-10T01:12:26,2.768
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.766
2020-06-10T01:12:26,2.765
2020-06-10T01:12:26,2.766
2020-06-10T01:12:27,2.766
2020-06-10T01:12:27,2.766
2020-06-10T01:12:27,2.767
2020-06-10T01:12:27,2.767
2020-06-10T01:12:27,2.765
2020-06-10T01:12:27,2.765
2020-06-10T01:12:27,2.765
2020-06-10T01:12:27,2.765
2020-06-10T01:12:27,2.765
2020-06-10T01:12:27,2.765
2020-06-10T01:12:27,2.765
2020-06-10T01:12:27,2.765
2020-06-10T01:12:27,2.765
2020-06-10T01:12:27,2.765
2020-06-10T01:12:27,2.765
2020-06-10T01:12:27,2.765
2020-06-10T01:12:27,2.764
2020-06-10T01:12:27,2.763
2020-06-10T01:12:27,2.763
2020-06-10T01:12:27,2.763
2020-06-10T01:12:27,2.763
2020-06-10T01:12:27,2.763
2020-06-10T01:12:27,2.763
2020-06-10T01:12:27,2.763
2020-06-10T01:12:27,2.763
2020-06-10T01:12:27,2.763
2020-06-10T01:12:28,2.763
2020-06-10T01:12:28,2.763
2020-06-10T01:12:28,2.763
2020-06-10T01:12:28,2.763
2020-06-10T01:12:28,2.763
2020-06-10T01:12:28,2.763
2020-06-10T01:12:28,2.763
2020-06-10T01:12:28,2.763
2020-06-10T01:12:28,2.763
2020-06-10T01:12:28,2.763
2020-06-10T01:12:28,2.763
2020-06-10T01:12:28,2.765
2020-06-10T01:12:28,2.765
2020-06-10T01:12:28,2.763
2020-06-10T01:12:28,2.763
2020-06-10T01:12:28,2.764
2020-06-10T01:12:28,2.764
2020-06-10T01:12:28,2.764
2020-06-10T01:12:28,2.764
2020-06-10T01:12:28,2.764
2020-06-10T01:12:28,2.764
2020-06-10T01:12:28,2.764
2020-06-10T01:12:28,2.764
2020-06-10T01:12:28,2.764
2020-06-10T01:12:28,2.764
2020-06-10T01:12:28,2.764
2020-06-10T01:12:28,2.764
2020-06-10T01:12:29,2.764
2020-06-10T01:12:29,2.764
2020-06-10T01:12:29,2.764
2020-06-10T01:12:29,2.763
2020-06-10T01:12:29,2.763
2020-06-10T01:12:29,2.764
2020-06-10T01:12:29,2.764
2020-06-10T01:12:29,2.764
2020-06-10T01:12:29,2.764
