date,price
2020-06-10T03:39:09,46.0
2020-06-10T03:39:09,46.0
2020-06-10T03:39:09,46.01
2020-06-10T03:39:09,46.02
2020-06-10T03:39:09,46.02
2020-06-10T03:39:09,46.02
2020-06-10T03:39:09,46.02
2020-06-10T03:39:10,46.02
2020-06-10T03:39:10,46.02
2020-06-10T03:39:10,46.0
2020-06-10T03:39:10,46.0
2020-06-10T03:39:10,46.01
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:10,46.03
2020-06-10T03:39:11,46.03
2020-06-10T03:39:11,46.03
2020-06-10T03:39:11,46.03
2020-06-10T03:39:11,46.03
2020-06-10T03:39:11,46.03
2020-06-10T03:39:11,46.03
2020-06-10T03:39:11,46.03
2020-06-10T03:39:11,46.02
2020-06-10T03:39:11,46.03
2020-06-10T03:39:11,46.03
2020-06-10T03:39:11,46.03
2020-06-10T03:39:11,46.03
2020-06-10T03:39:11,46.03
2020-06-10T03:39:11,46.03
2020-06-10T03:39:11,46.04
2020-06-10T03:39:11,46.03
2020-06-10T03:39:11,46.04
2020-06-10T03:39:11,46.05
2020-06-10T03:39:11,46.05
2020-06-10T03:39:11,46.05
2020-06-10T03:39:11,46.05
2020-06-10T03:39:11,46.05
2020-06-10T03:39:11,46.06
2020-06-10T03:39:11,46.05
2020-06-10T03:39:11,46.05
2020-06-10T03:39:11,46.05
2020-06-10T03:39:12,46.06
2020-06-10T03:39:12,46.03
2020-06-10T03:39:12,46.02
2020-06-10T03:39:12,46.02
2020-06-10T03:39:12,46.02
2020-06-10T03:39:12,46.02
2020-06-10T03:39:12,46.02
2020-06-10T03:39:12,46.02
2020-06-10T03:39:12,45.99
2020-06-10T03:39:12,45.99
2020-06-10T03:39:12,46.0
2020-06-10T03:39:12,46.0
2020-06-10T03:39:12,46.05
2020-06-10T03:39:12,46.05
2020-06-10T03:39:12,46.05
2020-06-10T03:39:12,46.04
2020-06-10T03:39:12,46.02
2020-06-10T03:39:12,46.04
2020-06-10T03:39:12,46.02
2020-06-10T03:39:12,46.04
2020-06-10T03:39:12,46.04
2020-06-10T03:39:12,46.04
2020-06-10T03:39:12,46.04
2020-06-10T03:39:12,46.04
2020-06-10T03:39:12,46.04
2020-06-10T03:39:13,46.04
2020-06-10T03:39:13,46.04
2020-06-10T03:39:13,46.04
2020-06-10T03:39:13,46.04
2020-06-10T03:39:13,46.04
2020-06-10T03:39:13,46.04
2020-06-10T03:39:13,46.04
2020-06-10T03:39:13,46.05
2020-06-10T03:39:13,46.05
2020-06-10T03:39:13,46.05
2020-06-10T03:39:13,46.05
2020-06-10T03:39:13,46.05
2020-06-10T03:39:13,46.05
2020-06-10T03:39:13,46.05
2020-06-10T03:39:13,46.05
2020-06-10T03:39:13,46.05
