date,Binance,Bitmex,Huobi,Okex
2020-06-06T12:40,48644781,48644781,48644781,48644781
2020-06-06T12:50,48313471,48313471,48313471,48313471
2020-06-06T13:00,48444999,48444999,48444999,48444999
2020-06-06T13:10,48444999,48444999,48444999,48444999
2020-06-06T13:20,48491537,48491537,48491537,48491537
2020-06-06T13:30,48553996,48553996,48553996,48553996
2020-06-06T13:40,48553996,48553996,48553996,48553996
2020-06-06T13:50,48424041,48424041,48424041,48424041
2020-06-06T14:00,48312133,48312133,48312133,48312133
2020-06-06T14:10,48312133,48312133,48312133,48312133
2020-06-06T14:20,48308870,48308870,48308870,48308870
2020-06-06T14:30,48308870,48308870,48308870,48308870
2020-06-06T14:40,48461902,48461902,48461902,48461902
2020-06-06T14:50,48396437,48396437,48396437,48396437
2020-06-06T15:00,48396437,48396437,48396437,48396437
2020-06-06T15:10,48531818,48531818,48531818,48531818
2020-06-06T15:20,48711868,48711868,48711868,48711868
2020-06-06T15:30,48711868,48711868,48711868,48711868
2020-06-06T15:40,49127733,49127733,49127733,49127733
2020-06-06T15:50,49959380,49959380,49959380,49959380
2020-06-06T16:00,49959380,49959380,49959380,49959380
2020-06-06T16:10,50164343,50164343,50164343,50164343
2020-06-06T16:20,50273884,50273884,50273884,50273884
2020-06-06T16:30,50193823,50193823,50193823,50193823
2020-06-06T16:40,50193823,50193823,50193823,50193823
2020-06-06T16:50,50270325,50270325,50270325,50270325
2020-06-06T17:00,50194272,50194272,50194272,50194272
2020-06-06T17:10,50194272,50194272,50194272,50194272
2020-06-06T17:20,49049224,49049224,49049224,49049224
2020-06-06T17:30,49448310,49448310,49448310,49448310
2020-06-06T17:40,49448310,49448310,49448310,49448310
2020-06-06T17:50,49545694,49545694,49545694,49545694
2020-06-06T18:00,49224569,49224569,49224569,49224569
2020-06-06T18:10,49224569,49224569,49224569,49224569
2020-06-06T18:20,49344433,49344433,49344433,49344433
2020-06-06T18:30,49344433,49344433,49344433,49344433
2020-06-06T18:40,49494184,49494184,49494184,49494184
2020-06-06T18:50,49539595,49539595,49539595,49539595
2020-06-06T19:00,49539595,49539595,49539595,49539595
2020-06-06T19:10,49470268,49470268,49470268,49470268
2020-06-06T19:20,50276196,50276196,50276196,50276196
2020-06-06T19:30,50276196,50276196,50276196,50276196
2020-06-06T19:40,50339525,50339525,50339525,50339525
2020-06-06T19:50,50356330,50356330,50356330,50356330
2020-06-06T20:00,50356330,50356330,50356330,50356330
2020-06-06T20:10,50407887,50407887,50407887,50407887
2020-06-06T20:20,51331316,51331316,51331316,51331316
2020-06-06T20:30,51331316,51331316,51331316,51331316
2020-06-06T20:40,51501494,51501494,51501494,51501494
2020-06-06T20:50,51567312,51567312,51567312,51567312
2020-06-06T21:00,51567312,51567312,51567312,51567312
2020-06-06T21:10,51301597,51301597,51301597,51301597
2020-06-06T21:20,51378903,51378903,51378903,51378903
2020-06-06T21:30,51378903,51378903,51378903,51378903
2020-06-06T21:40,51524065,51524065,51524065,51524065
2020-06-06T21:50,51672169,51672169,51672169,51672169
2020-06-06T22:00,51672169,51672169,51672169,51672169
2020-06-06T22:10,51860871,51860871,51860871,51860871
2020-06-06T22:20,51939085,51939085,51939085,51939085
2020-06-06T22:30,51939085,51939085,51939085,51939085
2020-06-06T22:40,52135893,52135893,52135893,52135893
2020-06-06T22:50,52613301,52613301,52613301,52613301
2020-06-06T23:00,52613301,52613301,52613301,52613301
2020-06-06T23:10,52756981,52756981,52756981,52756981
2020-06-06T23:20,52715999,52715999,52715999,52715999
2020-06-06T23:30,52715999,52715999,52715999,52715999
2020-06-06T23:40,52738836,52738836,52738836,52738836
2020-06-06T23:50,52736913,52736913,52736913,52736913
2020-06-07T00:00,52736913,52736913,52736913,52736913
2020-06-07T00:10,52529735,52529735,52529735,52529735
2020-06-07T00:20,52832517,52832517,52832517,52832517
2020-06-07T00:30,52832517,52832517,52832517,52832517
2020-06-07T00:40,52853371,52853371,52853371,52853371
2020-06-07T00:50,52874820,52874820,52874820,52874820
2020-06-07T01:00,52874820,52874820,52874820,52874820
2020-06-07T01:10,52787991,52787991,52787991,52787991
2020-06-07T01:20,52644988,52644988,52644988,52644988
2020-06-07T01:30,52644988,52644988,52644988,52644988
2020-06-07T01:40,52537691,52537691,52537691,52537691
2020-06-07T01:50,52794426,52794426,52794426,52794426
2020-06-07T02:00,52794426,52794426,52794426,52794426
2020-06-07T02:10,52807501,52807501,52807501,52807501
2020-06-07T02:20,52876326,52876326,52876326,52876326
2020-06-07T02:30,52876326,52876326,52876326,52876326
2020-06-07T02:40,52763030,52763030,52763030,52763030
2020-06-07T02:50,52717499,52717499,52717499,52717499
2020-06-07T03:00,52717499,52717499,52717499,52717499
2020-06-07T03:10,52745468,52745468,52745468,52745468
2020-06-07T03:20,52838433,52838433,52838433,52838433
2020-06-07T03:30,52838433,52838433,52838433,52838433
2020-06-07T03:40,52854926,52854926,52854926,52854926
2020-06-07T03:50,52889793,52889793,52889793,52889793
2020-06-07T04:00,52889793,52889793,52889793,52889793
2020-06-07T04:10,53053738,53053738,53053738,53053738
2020-06-07T04:20,52924468,52924468,52924468,52924468
2020-06-07T04:30,52924468,52924468,52924468,52924468
2020-06-07T04:40,52514561,52514561,52514561,52514561
2020-06-07T04:50,52334212,52334212,52334212,52334212
2020-06-07T05:00,52334212,52334212,52334212,52334212
2020-06-07T05:10,52265796,52265796,52265796,52265796
2020-06-07T05:20,52421364,52421364,52421364,52421364
2020-06-07T05:30,52421364,52421364,52421364,52421364
2020-06-07T05:40,51677433,51677433,51677433,51677433
2020-06-07T05:50,51770467,51770467,51770467,51770467
2020-06-07T06:00,51770467,51770467,51770467,51770467
2020-06-07T06:10,52267033,52267033,52267033,52267033
2020-06-07T06:20,52222782,52222782,52222782,52222782
2020-06-07T06:30,52222782,52222782,52222782,52222782
2020-06-07T06:40,52248932,52248932,52248932,52248932
2020-06-07T06:50,52128591,52128591,52128591,52128591
2020-06-07T07:00,52128591,52128591,52128591,52128591
2020-06-07T07:10,52000895,52000895,52000895,52000895
2020-06-07T07:20,52101199,52101199,52101199,52101199
2020-06-07T07:30,52101199,52101199,52101199,52101199
2020-06-07T07:40,52402636,52402636,52402636,52402636
2020-06-07T07:50,52407308,52407308,52407308,52407308
2020-06-07T08:00,52407308,52407308,52407308,52407308
2020-06-07T08:10,52413551,52413551,52413551,52413551
2020-06-07T08:20,52367984,52367984,52367984,52367984
2020-06-07T08:30,52367984,52367984,52367984,52367984
2020-06-07T08:40,52542407,52542407,52542407,52542407
2020-06-07T08:50,51862212,51862212,51862212,51862212
2020-06-07T09:00,51862212,51862212,51862212,51862212
2020-06-07T09:10,51373028,51373028,51373028,51373028
2020-06-07T09:20,51309634,51309634,51309634,51309634
2020-06-07T09:30,51309634,51309634,51309634,51309634
2020-06-07T09:40,51406564,51406564,51406564,51406564
2020-06-07T09:50,51317211,51317211,51317211,51317211
2020-06-07T10:00,51317211,51317211,51317211,51317211
2020-06-07T10:10,51315512,51315512,51315512,51315512
2020-06-07T10:20,51484129,51484129,51484129,51484129
2020-06-07T10:30,51484129,51484129,51484129,51484129
2020-06-07T10:40,51424080,51424080,51424080,51424080
2020-06-07T10:50,51306951,51306951,51306951,51306951
2020-06-07T11:00,51306951,51306951,51306951,51306951
2020-06-07T11:10,51221638,51221638,51221638,51221638
2020-06-07T11:20,51373506,51373506,51373506,51373506
2020-06-07T11:30,51373506,51373506,51373506,51373506
2020-06-07T11:40,51306678,51306678,51306678,51306678
2020-06-07T11:50,51340742,51340742,51340742,51340742
2020-06-07T12:00,51340742,51340742,51340742,51340742
2020-06-07T12:10,51307122,51307122,51307122,51307122
2020-06-07T12:20,51498085,51498085,51498085,51498085
2020-06-07T12:30,51498085,51498085,51498085,51498085
2020-06-07T12:40,52224316,52224316,52224316,52224316
2020-06-07T12:50,52147904,52147904,52147904,52147904
2020-06-07T13:00,52147904,52147904,52147904,52147904
2020-06-07T13:10,52189984,52189984,52189984,52189984
2020-06-07T13:20,52231649,52231649,52231649,52231649
2020-06-07T13:30,52231649,52231649,52231649,52231649
2020-06-07T13:40,52375278,52375278,52375278,52375278
2020-06-07T13:50,53340907,53340907,53340907,53340907
2020-06-07T14:00,53340907,53340907,53340907,53340907
2020-06-07T14:10,52422137,52422137,52422137,52422137
2020-06-07T14:20,51320377,51320377,51320377,51320377
2020-06-07T14:30,51320377,51320377,51320377,51320377
2020-06-07T14:40,50894287,50894287,50894287,50894287
2020-06-07T14:50,50878187,50878187,50878187,50878187
2020-06-07T15:00,50878187,50878187,50878187,50878187
2020-06-07T15:10,50748856,50748856,50748856,50748856
2020-06-07T15:20,50421230,50421230,50421230,50421230
2020-06-07T15:30,50421230,50421230,50421230,50421230
2020-06-07T15:40,50409587,50409587,50409587,50409587
2020-06-07T15:50,50386223,50386223,50386223,50386223
2020-06-07T16:00,50386223,50386223,50386223,50386223
2020-06-07T16:10,50614673,50614673,50614673,50614673
2020-06-07T16:20,49663115,49663115,49663115,49663115
2020-06-07T16:30,49663115,49663115,49663115,49663115
2020-06-07T16:40,50330735,50330735,50330735,50330735
2020-06-07T16:50,50236227,50236227,50236227,50236227
2020-06-07T17:00,50236227,50236227,50236227,50236227
2020-06-07T17:10,50510224,50510224,50510224,50510224
2020-06-07T17:20,50534664,50534664,50534664,50534664
2020-06-07T17:30,50534664,50534664,50534664,50534664
2020-06-07T17:40,50793586,50793586,50793586,50793586
2020-06-07T17:50,50441826,50441826,50441826,50441826
2020-06-07T18:00,50441826,50441826,50441826,50441826
2020-06-07T18:10,50372429,50372429,50372429,50372429
2020-06-07T18:20,50472418,50472418,50472418,50472418
2020-06-07T18:30,50472418,50472418,50472418,50472418
2020-06-07T18:40,50530272,50530272,50530272,50530272
2020-06-07T18:50,50593333,50593333,50593333,50593333
2020-06-07T19:00,50593333,50593333,50593333,50593333
2020-06-07T19:10,50477859,50477859,50477859,50477859
2020-06-07T19:20,50552352,50552352,50552352,50552352
2020-06-07T19:30,50552352,50552352,50552352,50552352
2020-06-07T19:40,50617714,50617714,50617714,50617714
2020-06-07T19:50,49596476,49596476,49596476,49596476
2020-06-07T20:00,49596476,49596476,49596476,49596476
2020-06-07T20:10,49179498,49179498,49179498,49179498
2020-06-07T20:20,49839082,49839082,49839082,49839082
2020-06-07T20:30,49839082,49839082,49839082,49839082
2020-06-07T20:40,49594583,49594583,49594583,49594583
2020-06-07T20:50,49506298,49506298,49506298,49506298
2020-06-07T21:00,49506298,49506298,49506298,49506298
2020-06-07T21:10,49589320,49589320,49589320,49589320
2020-06-07T21:20,49471762,49471762,49471762,49471762
2020-06-07T21:30,49471762,49471762,49471762,49471762
2020-06-07T21:40,49353690,49353690,49353690,49353690
2020-06-07T21:50,49260496,49260496,49260496,49260496
2020-06-07T22:00,49260496,49260496,49260496,49260496
2020-06-07T22:10,49100141,49100141,49100141,49100141
2020-06-07T22:20,49155607,49155607,49155607,49155607
2020-06-07T22:30,49155607,49155607,49155607,49155607
2020-06-07T22:40,49141244,49141244,49141244,49141244
2020-06-07T22:50,48585971,48585971,48585971,48585971
2020-06-07T23:00,48585971,48585971,48585971,48585971
2020-06-07T23:10,48987181,48987181,48987181,48987181
2020-06-07T23:20,48940882,48940882,48940882,48940882
2020-06-07T23:30,48940882,48940882,48940882,48940882
2020-06-07T23:40,48731387,48731387,48731387,48731387
2020-06-07T23:50,48687952,48687952,48687952,48687952
2020-06-08T00:00,48687952,48687952,48687952,48687952
2020-06-08T00:10,48464493,48464493,48464493,48464493
2020-06-08T00:20,48586353,48586353,48586353,48586353
2020-06-08T00:30,48586353,48586353,48586353,48586353
2020-06-08T00:40,48627479,48627479,48627479,48627479
2020-06-08T00:50,48606759,48606759,48606759,48606759
2020-06-08T01:00,48606759,48606759,48606759,48606759
2020-06-08T01:10,48774237,48774237,48774237,48774237
2020-06-08T01:20,48958763,48958763,48958763,48958763
2020-06-08T01:30,48958763,48958763,48958763,48958763
2020-06-08T01:40,48888850,48888850,48888850,48888850
2020-06-08T01:50,48502046,48502046,48502046,48502046
2020-06-08T02:00,48502046,48502046,48502046,48502046
2020-06-08T02:10,48346909,48346909,48346909,48346909
2020-06-08T02:20,48200657,48200657,48200657,48200657
2020-06-08T02:30,48200657,48200657,48200657,48200657
2020-06-08T02:40,48157192,48157192,48157192,48157192
2020-06-08T02:50,48226732,48226732,48226732,48226732
2020-06-08T03:00,48226732,48226732,48226732,48226732
2020-06-08T03:10,48666965,48666965,48666965,48666965
2020-06-08T03:20,48783375,48783375,48783375,48783375
2020-06-08T03:30,48783375,48783375,48783375,48783375
2020-06-08T03:40,48975073,48975073,48975073,48975073
2020-06-08T03:50,49308413,49308413,49308413,49308413
2020-06-08T04:00,49308413,49308413,49308413,49308413
2020-06-08T04:10,49409869,49409869,49409869,49409869
2020-06-08T04:20,49791310,49791310,49791310,49791310
2020-06-08T04:30,49791310,49791310,49791310,49791310
2020-06-08T04:40,50061479,50061479,50061479,50061479
2020-06-08T04:50,50095553,50095553,50095553,50095553
2020-06-08T05:00,50095553,50095553,50095553,50095553
2020-06-08T05:10,50084798,50084798,50084798,50084798
2020-06-08T05:20,50280453,50280453,50280453,50280453
2020-06-08T05:30,50280453,50280453,50280453,50280453
2020-06-08T05:40,50073347,50073347,50073347,50073347
2020-06-08T05:50,50230372,50230372,50230372,50230372
2020-06-08T06:00,50230372,50230372,50230372,50230372
2020-06-08T06:10,50301747,50301747,50301747,50301747
2020-06-08T06:20,50429439,50429439,50429439,50429439
2020-06-08T06:30,50429439,50429439,50429439,50429439
2020-06-08T06:40,50407855,50407855,50407855,50407855
2020-06-08T06:50,50501697,50501697,50501697,50501697
2020-06-08T07:00,50501697,50501697,50501697,50501697
2020-06-08T07:10,50679245,50679245,50679245,50679245
2020-06-08T07:20,50599315,50599315,50599315,50599315
2020-06-08T07:30,50599315,50599315,50599315,50599315
2020-06-08T07:40,50677373,50677373,50677373,50677373
2020-06-08T07:50,50598203,50598203,50598203,50598203
2020-06-08T08:00,50598203,50598203,50598203,50598203
2020-06-08T08:10,50758313,50758313,50758313,50758313
2020-06-08T08:20,51656667,51656667,51656667,51656667
2020-06-08T08:30,51656667,51656667,51656667,51656667
2020-06-08T08:40,51563517,51563517,51563517,51563517
2020-06-08T08:50,51470564,51470564,51470564,51470564
2020-06-08T09:00,51470564,51470564,51470564,51470564
2020-06-08T09:10,51288929,51288929,51288929,51288929
2020-06-08T09:20,51105225,51105225,51105225,51105225
2020-06-08T09:30,51105225,51105225,51105225,51105225
2020-06-08T09:40,50895408,50895408,50895408,50895408
2020-06-08T09:50,50987717,50987717,50987717,50987717
2020-06-08T10:00,50987717,50987717,50987717,50987717
2020-06-08T10:10,51023419,51023419,51023419,51023419
2020-06-08T10:20,50964929,50964929,50964929,50964929
2020-06-08T10:30,50964929,50964929,50964929,50964929
2020-06-08T10:40,51231522,51231522,51231522,51231522
2020-06-08T10:50,51091967,51091967,51091967,51091967
2020-06-08T11:00,51091967,51091967,51091967,51091967
2020-06-08T11:10,51124562,51124562,51124562,51124562
2020-06-08T11:20,51163864,51163864,51163864,51163864
2020-06-08T11:30,51163864,51163864,51163864,51163864
2020-06-08T11:40,51298064,51298064,51298064,51298064
2020-06-08T11:50,51049803,51049803,51049803,51049803
2020-06-08T12:00,51049803,51049803,51049803,51049803
2020-06-08T12:10,50874530,50874530,50874530,50874530
2020-06-08T12:20,50774985,50774985,50774985,50774985
2020-06-08T12:30,50774985,50774985,50774985,50774985
2020-06-08T12:40,50753249,50753249,50753249,50753249
2020-06-08T12:50,50893244,50893244,50893244,50893244
2020-06-08T13:00,50893244,50893244,50893244,50893244
2020-06-08T13:10,50622087,50622087,50622087,50622087
2020-06-08T13:20,50292099,50292099,50292099,50292099
2020-06-08T13:30,50292099,50292099,50292099,50292099
2020-06-08T13:40,50281001,50281001,50281001,50281001
2020-06-08T13:50,50243754,50243754,50243754,50243754
2020-06-08T14:00,50243754,50243754,50243754,50243754
2020-06-08T14:10,50227724,50227724,50227724,50227724
2020-06-08T14:20,50019695,50019695,50019695,50019695
2020-06-08T14:30,50019695,50019695,50019695,50019695
2020-06-08T14:40,50083408,50083408,50083408,50083408
2020-06-08T14:50,50158263,50158263,50158263,50158263
2020-06-08T15:00,50158263,50158263,50158263,50158263
2020-06-08T15:10,50242840,50242840,50242840,50242840
2020-06-08T15:20,50257788,50257788,50257788,50257788
2020-06-08T15:30,50257788,50257788,50257788,50257788
2020-06-08T15:40,50231916,50231916,50231916,50231916
2020-06-08T15:50,50318383,50318383,50318383,50318383
2020-06-08T16:00,50318383,50318383,50318383,50318383
2020-06-08T16:10,50301975,50301975,50301975,50301975
2020-06-08T16:20,50252660,50252660,50252660,50252660
2020-06-08T16:30,50252660,50252660,50252660,50252660
2020-06-08T16:40,50188786,50188786,50188786,50188786
2020-06-08T16:50,50111971,50111971,50111971,50111971
2020-06-08T17:00,50111971,50111971,50111971,50111971
2020-06-08T17:10,49929118,49929118,49929118,49929118
2020-06-08T17:20,49835328,49835328,49835328,49835328
2020-06-08T17:30,49835328,49835328,49835328,49835328
2020-06-08T17:40,49836873,49836873,49836873,49836873
2020-06-08T17:50,49856132,49856132,49856132,49856132
2020-06-08T18:00,49856132,49856132,49856132,49856132
2020-06-08T18:10,49861154,49861154,49861154,49861154
2020-06-08T18:20,49892668,49892668,49892668,49892668
2020-06-08T18:30,49892668,49892668,49892668,49892668
2020-06-08T18:40,49833643,49833643,49833643,49833643
2020-06-08T18:50,49945068,49945068,49945068,49945068
2020-06-08T19:00,49945068,49945068,49945068,49945068
2020-06-08T19:10,49803683,49803683,49803683,49803683
2020-06-08T19:20,49828960,49828960,49828960,49828960
2020-06-08T19:30,49828960,49828960,49828960,49828960
2020-06-08T19:40,49926187,49926187,49926187,49926187
2020-06-08T19:50,49414634,49414634,49414634,49414634
2020-06-08T20:00,49414634,49414634,49414634,49414634
2020-06-08T20:10,49185379,49185379,49185379,49185379
2020-06-08T20:20,49125326,49125326,49125326,49125326
2020-06-08T20:30,49125326,49125326,49125326,49125326
2020-06-08T20:40,49010995,49010995,49010995,49010995
2020-06-08T20:50,49065790,49065790,49065790,49065790
2020-06-08T21:00,49065790,49065790,49065790,49065790
2020-06-08T21:10,49083014,49083014,49083014,49083014
2020-06-08T21:20,49122174,49122174,49122174,49122174
2020-06-08T21:30,49122174,49122174,49122174,49122174
2020-06-08T21:40,49249473,49249473,49249473,49249473
2020-06-08T21:50,49265708,49265708,49265708,49265708
2020-06-08T22:00,49265708,49265708,49265708,49265708
2020-06-08T22:10,49085366,49085366,49085366,49085366
2020-06-08T22:20,49269493,49269493,49269493,49269493
2020-06-08T22:30,49269493,49269493,49269493,49269493
2020-06-08T22:40,49352697,49352697,49352697,49352697
2020-06-08T22:50,49275389,49275389,49275389,49275389
2020-06-08T23:00,49275389,49275389,49275389,49275389
2020-06-08T23:10,49290226,49290226,49290226,49290226
2020-06-08T23:20,49145192,49145192,49145192,49145192
2020-06-08T23:30,49145192,49145192,49145192,49145192
2020-06-08T23:40,48921317,48921317,48921317,48921317
2020-06-08T23:50,48485121,48485121,48485121,48485121
2020-06-09T00:00,48485121,48485121,48485121,48485121
2020-06-09T00:10,48038580,48038580,48038580,48038580
2020-06-09T00:20,48091728,48091728,48091728,48091728
2020-06-09T00:30,48091728,48091728,48091728,48091728
2020-06-09T00:40,46860462,46860462,46860462,46860462
2020-06-09T00:50,46565910,46565910,46565910,46565910
2020-06-09T01:00,46565910,46565910,46565910,46565910
2020-06-09T01:10,46850694,46850694,46850694,46850694
2020-06-09T01:20,46887288,46887288,46887288,46887288
2020-06-09T01:30,46887288,46887288,46887288,46887288
2020-06-09T01:40,46998660,46998660,46998660,46998660
2020-06-09T01:50,46998660,46998660,46998660,46998660
2020-06-09T02:00,46957907,46957907,46957907,46957907
2020-06-09T02:10,46956892,46956892,46956892,46956892
2020-06-09T02:20,46956892,46956892,46956892,46956892
2020-06-09T02:30,47127448,47127448,47127448,47127448
2020-06-09T02:40,47563631,47563631,47563631,47563631
2020-06-09T02:50,47563631,47563631,47563631,47563631
2020-06-09T03:00,47521883,47521883,47521883,47521883
2020-06-09T03:10,47205062,47205062,47205062,47205062
2020-06-09T03:20,47205062,47205062,47205062,47205062
2020-06-09T03:30,47224258,47224258,47224258,47224258
2020-06-09T03:40,47595410,47595410,47595410,47595410
2020-06-09T03:50,47995005,47995005,47995005,47995005
2020-06-09T04:00,47995005,47995005,47995005,47995005
2020-06-09T04:10,48387804,48387804,48387804,48387804
2020-06-09T04:20,48333255,48333255,48333255,48333255
2020-06-09T04:30,48333255,48333255,48333255,48333255
2020-06-09T04:40,48412046,48412046,48412046,48412046
2020-06-09T04:50,48559088,48559088,48559088,48559088
2020-06-09T05:00,48559088,48559088,48559088,48559088
2020-06-09T05:10,48742099,48742099,48742099,48742099
2020-06-09T05:20,48664983,48664983,48664983,48664983
2020-06-09T05:30,48664983,48664983,48664983,48664983
2020-06-09T05:40,48210820,48210820,48210820,48210820
2020-06-09T05:50,46837485,46837485,46837485,46837485
2020-06-09T06:00,46837485,46837485,46837485,46837485
2020-06-09T06:10,46815335,46815335,46815335,46815335
2020-06-09T06:20,46815335,46815335,46815335,46815335
2020-06-09T06:30,46420312,46420312,46420312,46420312
2020-06-09T06:40,46049641,46049641,46049641,46049641
2020-06-09T06:50,46049641,46049641,46049641,46049641
2020-06-09T07:00,46097541,46097541,46097541,46097541
2020-06-09T07:10,46009424,46009424,46009424,46009424
2020-06-09T07:20,46009424,46009424,46009424,46009424
2020-06-09T07:30,46097531,46097531,46097531,46097531
2020-06-09T07:40,46136515,46136515,46136515,46136515
2020-06-09T07:50,46136515,46136515,46136515,46136515
2020-06-09T08:00,46160268,46160268,46160268,46160268
2020-06-09T08:10,46097903,46097903,46097903,46097903
2020-06-09T08:20,46097903,46097903,46097903,46097903
2020-06-09T08:30,46253138,46253138,46253138,46253138
2020-06-09T08:40,46056035,46056035,46056035,46056035
2020-06-09T08:50,46056035,46056035,46056035,46056035
2020-06-09T09:00,46013589,46013589,46013589,46013589
