date,Binance,Bitmex,Huobi
2020-06-09T19:10,29778,29778,29778
2020-06-09T19:20,29778,29778,29778
2020-06-09T19:30,29781,29781,29781
2020-06-09T19:40,29652,29652,29652
2020-06-09T19:50,29652,29652,29652
2020-06-09T20:00,29695,29695,29695
2020-06-09T20:10,29658,29658,29658
2020-06-09T20:20,29658,29658,29658
2020-06-09T20:30,29693,29693,29693
2020-06-09T20:40,29709,29709,29709
2020-06-09T20:50,29709,29709,29709
2020-06-09T21:00,29279,29279,29279
2020-06-09T21:10,29603,29603,29603
2020-06-09T21:20,29603,29603,29603
2020-06-09T21:30,29998,29998,29998
2020-06-09T21:40,30063,30063,30063
2020-06-09T21:50,30063,30063,30063
2020-06-09T22:00,30129,30129,30129
2020-06-09T22:10,29671,29671,29671
2020-06-09T22:20,29671,29671,29671
2020-06-09T22:30,29811,29811,29811
2020-06-09T22:40,30000,30000,30000
2020-06-09T22:50,30000,30000,30000
2020-06-09T23:00,30023,30023,30023
2020-06-09T23:10,30038,30038,30038
2020-06-09T23:20,30038,30038,30038
2020-06-09T23:30,29944,29944,29944
2020-06-09T23:40,29992,29992,29992
2020-06-09T23:50,29992,29992,29992
2020-06-10T00:00,30090,30090,30090
2020-06-10T00:10,30145,30145,30145
2020-06-10T00:20,30145,30145,30145
2020-06-10T00:30,30251,30251,30251
2020-06-10T00:40,30422,30422,30422
2020-06-10T00:50,30422,30422,30422
2020-06-10T01:00,30339,30339,30339
2020-06-10T01:10,30461,30461,30461
2020-06-10T01:20,30461,30461,30461
2020-06-10T01:30,30569,30569,30569
2020-06-10T01:40,30700,30700,30700
2020-06-10T01:50,30700,30700,30700
2020-06-10T02:00,31013,31013,31013
2020-06-10T02:10,30933,30933,30933
2020-06-10T02:20,30933,30933,30933
2020-06-10T02:30,30911,30911,30911
2020-06-10T02:40,30959,30959,30959
2020-06-10T02:50,30959,30959,30959
2020-06-10T03:00,31048,31048,31048
2020-06-10T03:10,31047,31047,31047
2020-06-10T03:20,31047,31047,31047
2020-06-10T03:30,31001,31001,31001
2020-06-10T03:40,30909,30909,30909
2020-06-10T03:50,30909,30909,30909
2020-06-10T04:00,31034,31034,31034
2020-06-10T04:10,30965,30965,30965
2020-06-10T04:20,30965,30965,30965
2020-06-10T04:30,30985,30985,30985
2020-06-10T04:40,31035,31035,31035
2020-06-10T04:50,31035,31035,31035
2020-06-10T05:00,31071,31071,31071
2020-06-10T05:10,30981,30981,30981
2020-06-10T05:20,30981,30981,30981
2020-06-10T05:30,31058,31058,31058
2020-06-10T05:40,30903,30903,30903
