date,Binance,Bitmex,Huobi
2020-06-09T19:10,261189,261189,261189
2020-06-09T19:20,261189,261189,261189
2020-06-09T19:30,261189,261189,261189
2020-06-09T19:40,264138,264138,264138
2020-06-09T19:50,265296,265296,265296
2020-06-09T20:00,265296,265296,265296
2020-06-09T20:10,264501,264501,264501
2020-06-09T20:20,263868,263868,263868
2020-06-09T20:30,263868,263868,263868
2020-06-09T20:40,262985,262985,262985
2020-06-09T20:50,262052,262052,262052
2020-06-09T21:00,262077,262077,262077
2020-06-09T21:10,262077,262077,262077
2020-06-09T21:20,261366,261366,261366
2020-06-09T21:30,260552,260552,260552
2020-06-09T21:40,260552,260552,260552
2020-06-09T21:50,260682,260682,260682
2020-06-09T22:00,260717,260717,260717
2020-06-09T22:10,260717,260717,260717
2020-06-09T22:20,259654,259654,259654
2020-06-09T22:30,260779,260779,260779
2020-06-09T22:40,260779,260779,260779
2020-06-09T22:50,262760,262760,262760
2020-06-09T23:00,262760,262760,262760
2020-06-09T23:10,262335,262335,262335
2020-06-09T23:20,261313,261313,261313
2020-06-09T23:30,261313,261313,261313
2020-06-09T23:40,261551,261551,261551
2020-06-09T23:50,261573,261573,261573
2020-06-10T00:00,261573,261573,261573
2020-06-10T00:10,260705,260705,260705
2020-06-10T00:20,260458,260458,260458
2020-06-10T00:30,260458,260458,260458
2020-06-10T00:40,260094,260094,260094
2020-06-10T00:50,260838,260838,260838
2020-06-10T01:00,260838,260838,260838
2020-06-10T01:10,260421,260421,260421
2020-06-10T01:20,261198,261198,261198
2020-06-10T01:30,261198,261198,261198
2020-06-10T01:40,263419,263419,263419
2020-06-10T01:50,265050,265050,265050
2020-06-10T02:00,265050,265050,265050
2020-06-10T02:10,264736,264736,264736
2020-06-10T02:20,264927,264927,264927
2020-06-10T02:30,264843,264843,264843
2020-06-10T02:40,264843,264843,264843
2020-06-10T02:50,265349,265349,265349
2020-06-10T03:00,265349,265349,265349
2020-06-10T03:10,264908,264908,264908
2020-06-10T03:20,264621,264621,264621
2020-06-10T03:30,264621,264621,264621
2020-06-10T03:40,264313,264313,264313
2020-06-10T03:50,262612,262612,262612
2020-06-10T04:00,262612,262612,262612
2020-06-10T04:10,262109,262109,262109
2020-06-10T04:20,262089,262089,262089
2020-06-10T04:30,262089,262089,262089
2020-06-10T04:40,261977,261977,261977
2020-06-10T04:50,261079,261079,261079
2020-06-10T05:00,261079,261079,261079
