date,value
2020-06-11T02:38:57,4024596.1
2020-06-11T02:39:57,4024596.1
2020-06-11T02:40:57,4024596.1
2020-06-11T02:41:58,4024596.1
2020-06-11T02:42:58,4024596.1
2020-06-11T02:43:58,4024596.1
2020-06-11T02:44:58,4024596.1
2020-06-11T02:45:58,4024596.1
2020-06-11T02:46:59,4024596.1
2020-06-11T02:47:59,4024596.1
2020-06-11T02:48:59,4024596.1
2020-06-11T02:49:59,4024596.1
2020-06-11T02:51:00,4024596.1
2020-06-11T02:52:00,4024596.1
2020-06-11T02:53:00,4024596.1
2020-06-11T02:54:00,4023571.7
2020-06-11T02:55:01,4023571.7
2020-06-11T02:56:01,4023571.7
2020-06-11T02:57:01,4023571.7
2020-06-11T02:58:01,4023571.7
2020-06-11T02:59:02,4023571.7
2020-06-11T03:00:02,4023571.7
2020-06-11T03:01:02,4023571.7
2020-06-11T03:02:02,4023571.7
2020-06-11T03:03:03,4023571.7
2020-06-11T03:04:03,4023571.7
2020-06-11T03:05:03,4023571.7
2020-06-11T03:06:03,4023571.7
2020-06-11T03:07:04,4023571.7
2020-06-11T03:08:04,4023571.7
2020-06-11T03:09:04,4022691.0
2020-06-11T03:10:04,4022691.0
2020-06-11T03:11:05,4022691.0
2020-06-11T03:12:05,4022691.0
2020-06-11T03:13:05,4022691.0
2020-06-11T03:14:05,4022691.0
2020-06-11T03:15:06,4022691.0
2020-06-11T03:16:06,4022691.0
2020-06-11T03:17:06,4022691.0
2020-06-11T03:18:06,4022691.0
2020-06-11T03:19:07,4022691.0
2020-06-11T03:20:07,4022691.0
2020-06-11T03:21:07,4022691.0
2020-06-11T03:22:07,4022691.0
2020-06-11T03:23:08,4022691.0
2020-06-11T03:24:08,4025719.5
2020-06-11T03:25:08,4025719.5
2020-06-11T03:26:08,4025719.5
2020-06-11T03:27:08,4025719.5
2020-06-11T03:28:09,4025719.5
2020-06-11T03:29:09,4025719.5
2020-06-11T03:30:09,4025719.5
2020-06-11T03:31:09,4025719.5
2020-06-11T03:32:10,4025719.5
2020-06-11T03:33:10,4025719.5
2020-06-11T03:34:10,4025719.5
2020-06-11T03:35:10,4025719.5
2020-06-11T03:36:11,4025719.5
2020-06-11T03:37:11,4025719.5
2020-06-11T03:38:11,4025719.5
