date,Binance,Bitmex,Huobi
2020-06-09T19:10,4254198,4254198,4254198
2020-06-09T19:20,4254198,4254198,4254198
2020-06-09T19:30,4242757,4242757,4242757
2020-06-09T19:40,4191004,4191004,4191004
2020-06-09T19:50,4191004,4191004,4191004
2020-06-09T20:00,4185659,4185659,4185659
2020-06-09T20:10,4173433,4173433,4173433
2020-06-09T20:20,4173433,4173433,4173433
2020-06-09T20:30,4169403,4169403,4169403
2020-06-09T20:40,4179252,4179252,4179252
2020-06-09T20:50,4179252,4179252,4179252
2020-06-09T21:00,4171983,4171983,4171983
2020-06-09T21:10,4173898,4173898,4173898
2020-06-09T21:20,4173898,4173898,4173898
2020-06-09T21:30,4128786,4128786,4128786
2020-06-09T21:40,4107884,4107884,4107884
2020-06-09T21:50,4107884,4107884,4107884
2020-06-09T22:00,4075049,4075049,4075049
2020-06-09T22:10,4047191,4047191,4047191
2020-06-09T22:20,4047191,4047191,4047191
2020-06-09T22:30,4079885,4079885,4079885
2020-06-09T22:40,4116389,4116389,4116389
2020-06-09T22:50,4116389,4116389,4116389
2020-06-09T23:00,4127054,4127054,4127054
2020-06-09T23:10,4098991,4098991,4098991
2020-06-09T23:20,4098991,4098991,4098991
2020-06-09T23:30,4112643,4112643,4112643
2020-06-09T23:40,4115169,4115169,4115169
2020-06-09T23:50,4115169,4115169,4115169
2020-06-10T00:00,4073963,4073963,4073963
2020-06-10T00:10,4065867,4065867,4065867
2020-06-10T00:20,4065867,4065867,4065867
2020-06-10T00:30,4057677,4057677,4057677
2020-06-10T00:40,4079868,4079868,4079868
2020-06-10T00:50,4079868,4079868,4079868
2020-06-10T01:00,4105510,4105510,4105510
2020-06-10T01:10,4119981,4119981,4119981
2020-06-10T01:20,4119981,4119981,4119981
2020-06-10T01:30,4141331,4141331,4141331
2020-06-10T01:40,4136141,4136141,4136141
2020-06-10T01:50,4136141,4136141,4136141
2020-06-10T02:00,4141583,4141583,4141583
2020-06-10T02:10,4151946,4151946,4151946
2020-06-10T02:20,4151946,4151946,4151946
2020-06-10T02:30,4142507,4142507,4142507
2020-06-10T02:40,4140409,4140409,4140409
2020-06-10T02:50,4140409,4140409,4140409
2020-06-10T03:00,4146355,4146355,4146355
2020-06-10T03:10,4163812,4163812,4163812
2020-06-10T03:20,4163812,4163812,4163812
2020-06-10T03:30,4156988,4156988,4156988
2020-06-10T03:40,4134484,4134484,4134484
2020-06-10T03:50,4134484,4134484,4134484
2020-06-10T04:00,4126274,4126274,4126274
2020-06-10T04:10,4122915,4122915,4122915
2020-06-10T04:20,4122915,4122915,4122915
2020-06-10T04:30,4129410,4129410,4129410
2020-06-10T04:40,4160925,4160925,4160925
2020-06-10T04:50,4160925,4160925,4160925
2020-06-10T05:00,4166688,4166688,4166688
2020-06-10T05:10,4183661,4183661,4183661
2020-06-10T05:20,4183661,4183661,4183661
2020-06-10T05:30,4198515,4198515,4198515
2020-06-10T05:40,4184632,4184632,4184632
2020-06-10T05:50,4184632,4184632,4184632
2020-06-10T06:00,4198324,4198324,4198324
2020-06-10T06:10,4208395,4208395,4208395
2020-06-10T06:20,4208395,4208395,4208395
2020-06-10T06:30,4181166,4181166,4181166
2020-06-10T06:40,4181540,4181540,4181540
2020-06-10T06:50,4181540,4181540,4181540
2020-06-10T07:00,4172940,4172940,4172940
