date,Binance,Bitmex,Huobi
2020-06-12T17:10,10332553,12218122,3353830
2020-06-12T17:20,10332553,12236910,3358970
2020-06-12T17:30,10323092,12266214,3352670
2020-06-12T17:40,10323092,12264632,3344760
2020-06-12T17:50,10308781,10308781,3355470
2020-06-12T18:00,10305704,12288388,3367130
2020-06-12T18:10,10305704,10305704,3352070
2020-06-12T18:20,10296243,10296243,3362750
2020-06-12T18:30,10283773,10283773,3363480
2020-06-12T18:40,10283773,10283773,3354380
2020-06-12T18:50,10254285,10254285,3354400
2020-06-12T19:00,10287471,10287471,3371340
2020-06-12T19:10,10287471,10287471,3357030
