date,Binance,Bitmex,Ftx,Huobi,Okex
2020-06-06T06:30,30186,30186,30186,30186,30186
2020-06-06T06:40,30198,30198,30198,30198,30198
2020-06-06T06:50,30246,30246,30246,30246,30246
2020-06-06T07:00,30246,30246,30246,30246,30246
2020-06-06T07:10,30344,30344,30344,30344,30344
2020-06-06T07:20,30422,30422,30422,30422,30422
2020-06-06T07:30,30422,30422,30422,30422,30422
2020-06-06T07:40,30456,30456,30456,30456,30456
2020-06-06T07:50,30704,30704,30704,30704,30704
2020-06-06T08:00,30704,30704,30704,30704,30704
2020-06-06T08:10,30798,30798,30798,30798,30798
2020-06-06T08:20,30970,30970,30970,30970,30970
2020-06-06T08:30,30970,30970,30970,30970,30970
2020-06-06T08:40,31259,31259,31259,31259,31259
2020-06-06T08:50,31404,31404,31404,31404,31404
2020-06-06T09:00,31404,31404,31404,31404,31404
2020-06-06T09:10,31216,31216,31216,31216,31216
2020-06-06T09:20,30560,30560,30560,30560,30560
2020-06-06T09:30,30560,30560,30560,30560,30560
2020-06-06T09:40,30501,30501,30501,30501,30501
2020-06-06T09:50,30544,30544,30544,30544,30544
2020-06-06T10:00,30662,30662,30662,30662,30662
2020-06-06T10:10,30662,30662,30662,30662,30662
2020-06-06T10:20,30602,30602,30602,30602,30602
2020-06-06T10:30,30602,30602,30602,30602,30602
2020-06-06T10:40,30697,30697,30697,30697,30697
2020-06-06T10:50,30700,30700,30700,30700,30700
2020-06-06T11:00,30700,30700,30700,30700,30700
2020-06-06T11:10,30784,30784,30784,30784,30784
2020-06-06T11:20,30730,30730,30730,30730,30730
2020-06-06T11:30,30730,30730,30730,30730,30730
2020-06-06T11:40,30758,30758,30758,30758,30758
2020-06-06T11:50,30760,30760,30760,30760,30760
2020-06-06T12:00,30760,30760,30760,30760,30760
2020-06-06T12:10,30192,30192,30192,30192,30192
2020-06-06T12:20,30313,30313,30313,30313,30313
2020-06-06T12:30,30313,30313,30313,30313,30313
2020-06-06T12:40,30250,30250,30250,30250,30250
2020-06-06T12:50,30022,30022,30022,30022,30022
2020-06-06T13:00,30022,30022,30022,30022,30022
2020-06-06T13:10,30134,30134,30134,30134,30134
2020-06-06T13:20,30238,30238,30238,30238,30238
2020-06-06T13:30,30238,30238,30238,30238,30238
2020-06-06T13:40,30251,30251,30251,30251,30251
2020-06-06T13:50,30418,30418,30418,30418,30418
2020-06-06T14:00,30418,30418,30418,30418,30418
2020-06-06T14:10,30498,30498,30498,30498,30498
2020-06-06T14:20,30458,30458,30458,30458,30458
2020-06-06T14:30,30458,30458,30458,30458,30458
2020-06-06T14:40,30502,30502,30502,30502,30502
2020-06-06T14:50,30576,30576,30576,30576,30576
2020-06-06T15:00,30576,30576,30576,30576,30576
2020-06-06T15:10,30709,30709,30709,30709,30709
2020-06-06T15:20,30629,30629,30629,30629,30629
2020-06-06T15:30,30629,30629,30629,30629,30629
2020-06-06T15:40,30532,30532,30532,30532,30532
2020-06-06T15:50,30475,30475,30475,30475,30475
2020-06-06T16:00,30475,30475,30475,30475,30475
2020-06-06T16:10,30453,30453,30453,30453,30453
2020-06-06T16:20,30441,30441,30441,30441,30441
2020-06-06T16:30,30441,30441,30441,30441,30441
2020-06-06T16:40,30470,30470,30470,30470,30470
2020-06-06T16:50,30616,30616,30616,30616,30616
2020-06-06T17:00,30616,30616,30616,30616,30616
2020-06-06T17:10,30376,30376,30376,30376,30376
2020-06-06T17:20,30524,30524,30524,30524,30524
2020-06-06T17:30,30524,30524,30524,30524,30524
2020-06-06T17:40,30537,30537,30537,30537,30537
2020-06-06T17:50,30573,30573,30573,30573,30573
2020-06-06T18:00,30573,30573,30573,30573,30573
2020-06-06T18:10,30470,30470,30470,30470,30470
2020-06-06T18:20,30490,30490,30490,30490,30490
2020-06-06T18:30,30490,30490,30490,30490,30490
2020-06-06T18:40,30527,30527,30527,30527,30527
2020-06-06T18:50,30568,30568,30568,30568,30568
2020-06-06T19:00,30568,30568,30568,30568,30568
2020-06-06T19:10,30571,30571,30571,30571,30571
2020-06-06T19:20,30595,30595,30595,30595,30595
2020-06-06T19:30,30595,30595,30595,30595,30595
2020-06-06T19:40,30606,30606,30606,30606,30606
2020-06-06T19:50,30669,30669,30669,30669,30669
2020-06-06T20:00,30669,30669,30669,30669,30669
2020-06-06T20:10,30671,30671,30671,30671,30671
2020-06-06T20:20,30676,30676,30676,30676,30676
2020-06-06T20:30,30676,30676,30676,30676,30676
2020-06-06T20:40,30801,30801,30801,30801,30801
2020-06-06T20:50,30649,30649,30649,30649,30649
2020-06-06T21:00,30649,30649,30649,30649,30649
2020-06-06T21:10,30296,30296,30296,30296,30296
2020-06-06T21:20,30337,30337,30337,30337,30337
2020-06-06T21:30,30337,30337,30337,30337,30337
2020-06-06T21:40,30328,30328,30328,30328,30328
2020-06-06T21:50,30265,30265,30265,30265,30265
2020-06-06T22:00,30265,30265,30265,30265,30265
2020-06-06T22:10,30222,30222,30222,30222,30222
2020-06-06T22:20,30213,30213,30213,30213,30213
2020-06-06T22:30,30213,30213,30213,30213,30213
2020-06-06T22:40,29952,29952,29952,29952,29952
2020-06-06T22:50,29816,29816,29816,29816,29816
2020-06-06T23:00,29816,29816,29816,29816,29816
2020-06-06T23:10,29866,29866,29866,29866,29866
2020-06-06T23:20,29928,29928,29928,29928,29928
2020-06-06T23:30,29928,29928,29928,29928,29928
2020-06-06T23:40,29980,29980,29980,29980,29980
2020-06-06T23:50,29775,29775,29775,29775,29775
2020-06-07T00:00,29775,29775,29775,29775,29775
2020-06-07T00:10,29776,29776,29776,29776,29776
2020-06-07T00:20,29776,29776,29776,29776,29776
2020-06-07T00:30,29776,29776,29776,29776,29776
2020-06-07T00:40,29768,29768,29768,29768,29768
2020-06-07T00:50,29704,29704,29704,29704,29704
2020-06-07T01:00,29704,29704,29704,29704,29704
2020-06-07T01:10,29697,29697,29697,29697,29697
2020-06-07T01:20,29708,29708,29708,29708,29708
2020-06-07T01:30,29708,29708,29708,29708,29708
2020-06-07T01:40,29814,29814,29814,29814,29814
2020-06-07T01:50,29796,29796,29796,29796,29796
2020-06-07T02:00,29796,29796,29796,29796,29796
2020-06-07T02:10,29662,29662,29662,29662,29662
2020-06-07T02:20,29832,29832,29832,29832,29832
2020-06-07T02:30,29832,29832,29832,29832,29832
2020-06-07T02:40,30035,30035,30035,30035,30035
2020-06-07T02:50,29971,29971,29971,29971,29971
2020-06-07T03:00,29971,29971,29971,29971,29971
2020-06-07T03:10,29919,29919,29919,29919,29919
2020-06-07T03:20,29970,29970,29970,29970,29970
2020-06-07T03:30,29970,29970,29970,29970,29970
2020-06-07T03:40,30008,30008,30008,30008,30008
2020-06-07T03:50,30079,30079,30079,30079,30079
2020-06-07T04:00,30079,30079,30079,30079,30079
2020-06-07T04:10,30211,30211,30211,30211,30211
2020-06-07T04:20,30117,30117,30117,30117,30117
2020-06-07T04:30,30117,30117,30117,30117,30117
2020-06-07T04:40,30281,30281,30281,30281,30281
2020-06-07T04:50,30301,30301,30301,30301,30301
2020-06-07T05:00,30301,30301,30301,30301,30301
2020-06-07T05:10,30404,30404,30404,30404,30404
2020-06-07T05:20,30401,30401,30401,30401,30401
2020-06-07T05:30,30401,30401,30401,30401,30401
2020-06-07T05:40,30480,30480,30480,30480,30480
2020-06-07T05:50,30370,30370,30370,30370,30370
2020-06-07T06:00,30370,30370,30370,30370,30370
2020-06-07T06:10,30227,30227,30227,30227,30227
2020-06-07T06:20,30247,30247,30247,30247,30247
2020-06-07T06:30,30247,30247,30247,30247,30247
2020-06-07T06:40,30421,30421,30421,30421,30421
2020-06-07T06:50,30282,30282,30282,30282,30282
2020-06-07T07:00,30282,30282,30282,30282,30282
2020-06-07T07:10,30319,30319,30319,30319,30319
2020-06-07T07:20,30275,30275,30275,30275,30275
2020-06-07T07:30,30275,30275,30275,30275,30275
2020-06-07T07:40,30306,30306,30306,30306,30306
2020-06-07T07:50,30339,30339,30339,30339,30339
2020-06-07T08:00,30339,30339,30339,30339,30339
2020-06-07T08:10,30459,30459,30459,30459,30459
2020-06-07T08:20,30379,30379,30379,30379,30379
2020-06-07T08:30,30379,30379,30379,30379,30379
2020-06-07T08:40,30910,30910,30910,30910,30910
2020-06-07T08:50,30346,30346,30346,30346,30346
2020-06-07T09:00,30346,30346,30346,30346,30346
2020-06-07T09:10,30290,30290,30290,30290,30290
2020-06-07T09:20,30348,30348,30348,30348,30348
2020-06-07T09:30,30348,30348,30348,30348,30348
2020-06-07T09:40,30113,30113,30113,30113,30113
2020-06-07T09:50,30206,30206,30206,30206,30206
2020-06-07T10:00,30206,30206,30206,30206,30206
2020-06-07T10:10,30326,30326,30326,30326,30326
2020-06-07T10:20,30512,30512,30512,30512,30512
2020-06-07T10:30,30512,30512,30512,30512,30512
2020-06-07T10:40,30633,30633,30633,30633,30633
2020-06-07T10:50,30517,30517,30517,30517,30517
2020-06-07T11:00,30517,30517,30517,30517,30517
2020-06-07T11:10,30545,30545,30545,30545,30545
2020-06-07T11:20,30628,30628,30628,30628,30628
2020-06-07T11:30,30628,30628,30628,30628,30628
2020-06-07T11:40,30759,30759,30759,30759,30759
2020-06-07T11:50,30907,30907,30907,30907,30907
2020-06-07T12:00,30907,30907,30907,30907,30907
2020-06-07T12:10,31538,31538,31538,31538,31538
2020-06-07T12:20,31326,31326,31326,31326,31326
2020-06-07T12:30,31326,31326,31326,31326,31326
2020-06-07T12:40,31411,31411,31411,31411,31411
2020-06-07T12:50,31691,31691,31691,31691,31691
2020-06-07T13:00,31691,31691,31691,31691,31691
2020-06-07T13:10,32067,32067,32067,32067,32067
2020-06-07T13:20,32351,32351,32351,32351,32351
2020-06-07T13:30,32351,32351,32351,32351,32351
2020-06-07T13:40,32419,32419,32419,32419,32419
2020-06-07T13:50,32614,32614,32614,32614,32614
2020-06-07T14:00,32614,32614,32614,32614,32614
2020-06-07T14:10,32784,32784,32784,32784,32784
2020-06-07T14:20,32354,32354,32354,32354,32354
2020-06-07T14:30,32354,32354,32354,32354,32354
2020-06-07T14:40,32051,32051,32051,32051,32051
2020-06-07T14:50,32188,32188,32188,32188,32188
2020-06-07T15:00,32188,32188,32188,32188,32188
2020-06-07T15:10,32440,32440,32440,32440,32440
2020-06-07T15:20,32323,32323,32323,32323,32323
2020-06-07T15:30,32323,32323,32323,32323,32323
2020-06-07T15:40,32352,32352,32352,32352,32352
2020-06-07T15:50,32240,32240,32240,32240,32240
2020-06-07T16:00,32240,32240,32240,32240,32240
2020-06-07T16:10,32294,32294,32294,32294,32294
2020-06-07T16:20,32542,32542,32542,32542,32542
2020-06-07T16:30,32542,32542,32542,32542,32542
2020-06-07T16:40,32658,32658,32658,32658,32658
2020-06-07T16:50,32792,32792,32792,32792,32792
2020-06-07T17:00,32792,32792,32792,32792,32792
2020-06-07T17:10,32808,32808,32808,32808,32808
2020-06-07T17:20,32807,32807,32807,32807,32807
2020-06-07T17:30,32807,32807,32807,32807,32807
2020-06-07T17:40,32834,32834,32834,32834,32834
2020-06-07T17:50,32849,32849,32849,32849,32849
2020-06-07T18:00,32849,32849,32849,32849,32849
2020-06-07T18:10,32691,32691,32691,32691,32691
2020-06-07T18:20,32563,32563,32563,32563,32563
2020-06-07T18:30,32563,32563,32563,32563,32563
2020-06-07T18:40,32349,32349,32349,32349,32349
2020-06-07T18:50,32118,32118,32118,32118,32118
2020-06-07T19:00,32118,32118,32118,32118,32118
2020-06-07T19:10,32082,32082,32082,32082,32082
2020-06-07T19:20,32022,32022,32022,32022,32022
2020-06-07T19:30,32022,32022,32022,32022,32022
2020-06-07T19:40,31655,31655,31655,31655,31655
2020-06-07T19:50,29972,29972,29972,29972,29972
2020-06-07T20:00,29972,29972,29972,29972,29972
2020-06-07T20:10,28974,28974,28974,28974,28974
2020-06-07T20:20,28991,28991,28991,28991,28991
2020-06-07T20:30,28991,28991,28991,28991,28991
2020-06-07T20:40,29139,29139,29139,29139,29139
2020-06-07T20:50,29033,29033,29033,29033,29033
2020-06-07T21:00,29033,29033,29033,29033,29033
2020-06-07T21:10,29192,29192,29192,29192,29192
2020-06-07T21:20,29228,29228,29228,29228,29228
2020-06-07T21:30,29228,29228,29228,29228,29228
2020-06-07T21:40,29170,29170,29170,29170,29170
2020-06-07T21:50,29155,29155,29155,29155,29155
2020-06-07T22:00,29155,29155,29155,29155,29155
2020-06-07T22:10,29327,29327,29327,29327,29327
2020-06-07T22:20,29290,29290,29290,29290,29290
2020-06-07T22:30,29290,29290,29290,29290,29290
2020-06-07T22:40,29473,29473,29473,29473,29473
2020-06-07T22:50,29637,29637,29637,29637,29637
2020-06-07T23:00,29637,29637,29637,29637,29637
2020-06-07T23:10,29833,29833,29833,29833,29833
2020-06-07T23:20,29879,29879,29879,29879,29879
2020-06-07T23:30,29879,29879,29879,29879,29879
2020-06-07T23:40,29856,29856,29856,29856,29856
2020-06-07T23:50,29823,29823,29823,29823,29823
2020-06-08T00:00,29823,29823,29823,29823,29823
2020-06-08T00:10,29967,29967,29967,29967,29967
2020-06-08T00:20,29900,29900,29900,29900,29900
2020-06-08T00:30,29900,29900,29900,29900,29900
2020-06-08T00:40,30021,30021,30021,30021,30021
2020-06-08T00:50,30162,30162,30162,30162,30162
2020-06-08T01:00,30162,30162,30162,30162,30162
2020-06-08T01:10,30371,30371,30371,30371,30371
2020-06-08T01:20,30372,30372,30372,30372,30372
2020-06-08T01:30,30372,30372,30372,30372,30372
2020-06-08T01:40,30499,30499,30499,30499,30499
2020-06-08T01:50,30560,30560,30560,30560,30560
2020-06-08T02:00,30560,30560,30560,30560,30560
2020-06-08T02:10,30537,30537,30537,30537,30537
2020-06-08T02:20,30555,30555,30555,30555,30555
2020-06-08T02:30,30555,30555,30555,30555,30555
2020-06-08T02:40,30365,30365,30365,30365,30365
2020-06-08T02:50,30192,30192,30192,30192,30192
2020-06-08T03:00,30192,30192,30192,30192,30192
2020-06-08T03:10,30205,30205,30205,30205,30205
2020-06-08T03:20,30298,30298,30298,30298,30298
2020-06-08T03:30,30298,30298,30298,30298,30298
2020-06-08T03:40,30196,30196,30196,30196,30196
2020-06-08T03:50,30229,30229,30229,30229,30229
2020-06-08T04:00,30229,30229,30229,30229,30229
2020-06-08T04:10,30225,30225,30225,30225,30225
2020-06-08T04:20,30345,30345,30345,30345,30345
2020-06-08T04:30,30345,30345,30345,30345,30345
2020-06-08T04:40,30427,30427,30427,30427,30427
2020-06-08T04:50,30319,30319,30319,30319,30319
2020-06-08T05:00,30319,30319,30319,30319,30319
2020-06-08T05:10,30304,30304,30304,30304,30304
2020-06-08T05:20,30219,30219,30219,30219,30219
2020-06-08T05:30,30219,30219,30219,30219,30219
2020-06-08T05:40,30222,30222,30222,30222,30222
2020-06-08T05:50,30215,30215,30215,30215,30215
2020-06-08T06:00,30215,30215,30215,30215,30215
2020-06-08T06:10,30310,30310,30310,30310,30310
2020-06-08T06:20,30225,30225,30225,30225,30225
2020-06-08T06:30,30225,30225,30225,30225,30225
2020-06-08T06:40,30220,30220,30220,30220,30220
2020-06-08T06:50,30217,30217,30217,30217,30217
2020-06-08T07:00,30217,30217,30217,30217,30217
2020-06-08T07:10,30247,30247,30247,30247,30247
2020-06-08T07:20,30345,30345,30345,30345,30345
2020-06-08T07:30,30345,30345,30345,30345,30345
2020-06-08T07:40,30282,30282,30282,30282,30282
2020-06-08T07:50,30277,30277,30277,30277,30277
2020-06-08T08:00,30277,30277,30277,30277,30277
2020-06-08T08:10,30312,30312,30312,30312,30312
2020-06-08T08:20,29811,29811,29811,29811,29811
2020-06-08T08:30,29811,29811,29811,29811,29811
2020-06-08T08:40,30064,30064,30064,30064,30064
2020-06-08T08:50,29914,29914,29914,29914,29914
2020-06-08T09:00,29914,29914,29914,29914,29914
2020-06-08T09:10,30019,30019,30019,30019,30019
2020-06-08T09:20,30389,30389,30389,30389,30389
2020-06-08T09:30,30389,30389,30389,30389,30389
2020-06-08T09:40,29860,29860,29860,29860,29860
2020-06-08T09:50,30087,30087,30087,30087,30087
2020-06-08T10:00,30087,30087,30087,30087,30087
2020-06-08T10:10,30221,30221,30221,30221,30221
2020-06-08T10:20,30260,30260,30260,30260,30260
2020-06-08T10:30,30260,30260,30260,30260,30260
2020-06-08T10:40,30257,30257,30257,30257,30257
2020-06-08T10:50,30394,30394,30394,30394,30394
2020-06-08T11:00,30394,30394,30394,30394,30394
2020-06-08T11:10,30418,30418,30418,30418,30418
2020-06-08T11:20,30443,30443,30443,30443,30443
2020-06-08T11:30,30443,30443,30443,30443,30443
2020-06-08T11:40,30592,30592,30592,30592,30592
2020-06-08T11:50,30735,30735,30735,30735,30735
2020-06-08T12:00,30735,30735,30735,30735,30735
2020-06-08T12:10,30812,30812,30812,30812,30812
2020-06-08T12:20,30904,30904,30904,30904,30904
2020-06-08T12:30,30904,30904,30904,30904,30904
2020-06-08T12:40,30896,30896,30896,30896,30896
2020-06-08T12:50,30905,30905,30905,30905,30905
2020-06-08T13:00,30905,30905,30905,30905,30905
2020-06-08T13:10,30858,30858,30858,30858,30858
2020-06-08T13:20,30667,30667,30667,30667,30667
2020-06-08T13:30,30667,30667,30667,30667,30667
2020-06-08T13:40,30854,30854,30854,30854,30854
2020-06-08T13:50,30969,30969,30969,30969,30969
2020-06-08T14:00,30969,30969,30969,30969,30969
2020-06-08T14:10,30787,30787,30787,30787,30787
2020-06-08T14:20,30797,30797,30797,30797,30797
2020-06-08T14:30,30797,30797,30797,30797,30797
2020-06-08T14:40,30848,30848,30848,30848,30848
2020-06-08T14:50,30919,30919,30919,30919,30919
2020-06-08T15:00,30919,30919,30919,30919,30919
2020-06-08T15:10,30938,30938,30938,30938,30938
2020-06-08T15:20,30992,30992,30992,30992,30992
2020-06-08T15:30,30992,30992,30992,30992,30992
2020-06-08T15:40,31010,31010,31010,31010,31010
2020-06-08T15:50,30980,30980,30980,30980,30980
2020-06-08T16:00,30980,30980,30980,30980,30980
2020-06-08T16:10,30975,30975,30975,30975,30975
2020-06-08T16:20,30936,30936,30936,30936,30936
2020-06-08T16:30,30936,30936,30936,30936,30936
2020-06-08T16:40,31087,31087,31087,31087,31087
2020-06-08T16:50,30994,30994,30994,30994,30994
2020-06-08T17:00,30994,30994,30994,30994,30994
2020-06-08T17:10,30768,30768,30768,30768,30768
2020-06-08T17:20,30872,30872,30872,30872,30872
2020-06-08T17:30,30872,30872,30872,30872,30872
2020-06-08T17:40,30708,30708,30708,30708,30708
2020-06-08T17:50,30784,30784,30784,30784,30784
2020-06-08T18:00,30784,30784,30784,30784,30784
2020-06-08T18:10,30710,30710,30710,30710,30710
2020-06-08T18:20,30784,30784,30784,30784,30784
2020-06-08T18:30,30784,30784,30784,30784,30784
2020-06-08T18:40,30723,30723,30723,30723,30723
2020-06-08T18:50,30609,30609,30609,30609,30609
2020-06-08T19:00,30609,30609,30609,30609,30609
2020-06-08T19:10,30707,30707,30707,30707,30707
2020-06-08T19:20,30755,30755,30755,30755,30755
2020-06-08T19:30,30755,30755,30755,30755,30755
2020-06-08T19:40,30704,30704,30704,30704,30704
2020-06-08T19:50,30556,30556,30556,30556,30556
2020-06-08T20:00,30556,30556,30556,30556,30556
2020-06-08T20:10,30722,30722,30722,30722,30722
2020-06-08T20:20,30753,30753,30753,30753,30753
2020-06-08T20:30,30753,30753,30753,30753,30753
2020-06-08T20:40,30641,30641,30641,30641,30641
2020-06-08T20:50,30710,30710,30710,30710,30710
2020-06-08T21:00,30710,30710,30710,30710,30710
2020-06-08T21:10,30612,30612,30612,30612,30612
2020-06-08T21:20,30681,30681,30681,30681,30681
2020-06-08T21:30,30681,30681,30681,30681,30681
2020-06-08T21:40,30690,30690,30690,30690,30690
2020-06-08T21:50,30818,30818,30818,30818,30818
2020-06-08T22:00,30818,30818,30818,30818,30818
2020-06-08T22:10,30729,30729,30729,30729,30729
2020-06-08T22:20,30747,30747,30747,30747,30747
2020-06-08T22:30,30747,30747,30747,30747,30747
2020-06-08T22:40,30747,30747,30747,30747,30747
2020-06-08T22:50,30765,30765,30765,30765,30765
2020-06-08T23:00,30765,30765,30765,30765,30765
2020-06-08T23:10,30750,30750,30750,30750,30750
2020-06-08T23:20,30579,30579,30579,30579,30579
2020-06-08T23:30,30579,30579,30579,30579,30579
2020-06-08T23:40,30712,30712,30712,30712,30712
2020-06-08T23:50,31154,31154,31154,31154,31154
2020-06-09T00:00,31154,31154,31154,31154,31154
2020-06-09T00:10,30150,30150,30150,30150,30150
2020-06-09T00:20,30856,30856,30856,30856,30856
2020-06-09T00:30,30856,30856,30856,30856,30856
2020-06-09T00:40,27521,27521,27521,27521,27521
2020-06-09T00:50,27683,27683,27683,27683,27683
2020-06-09T01:00,27683,27683,27683,27683,27683
2020-06-09T01:10,27749,27749,27749,27749,27749
2020-06-09T01:20,27841,27841,27841,27841,27841
2020-06-09T01:30,27841,27841,27841,27841,27841
2020-06-09T01:40,27896,27896,27896,27896,27896
2020-06-09T01:50,27896,27896,27896,27896,27896
2020-06-09T02:00,27926,27926,27926,27926,27926
2020-06-09T02:10,27970,27970,27970,27970,27970
2020-06-09T02:20,27970,27970,27970,27970,27970
2020-06-09T02:30,28092,28092,28092,28092,28092
2020-06-09T02:40,28175,28175,28175,28175,28175
2020-06-09T02:50,28175,28175,28175,28175,28175
2020-06-09T03:00,28190,28190,28190,28190,28190
2020-06-09T03:10,28337,28337,28337,28337,28337
2020-06-09T03:20,28337,28337,28337,28337,28337
2020-06-09T03:30,28445,28445,28445,28445,28445
2020-06-09T03:40,28539,28539,28539,28539,28539
2020-06-09T03:50,28615,28615,28615,28615,28615
2020-06-09T04:00,28615,28615,28615,28615,28615
2020-06-09T04:10,28775,28775,28775,28775,28775
2020-06-09T04:20,28819,28819,28819,28819,28819
2020-06-09T04:30,28819,28819,28819,28819,28819
2020-06-09T04:40,28960,28960,28960,28960,28960
2020-06-09T04:50,28923,28923,28923,28923,28923
2020-06-09T05:00,28923,28923,28923,28923,28923
2020-06-09T05:10,29044,29044,29044,29044,29044
2020-06-09T05:20,29037,29037,29037,29037,29037
2020-06-09T05:30,29037,29037,29037,29037,29037
2020-06-09T05:40,28916,28916,28916,28916,28916
2020-06-09T05:50,28936,28936,28936,28936,28936
2020-06-09T06:00,28936,28936,28936,28936,28936
2020-06-09T06:10,28882,28882,28882,28882,28882
2020-06-09T06:20,28882,28882,28882,28882,28882
2020-06-09T06:30,28930,28930,28930,28930,28930
2020-06-09T06:40,28930,28930,28930,28930,28930
2020-06-09T06:50,28930,28930,28930,28930,28930
2020-06-09T07:00,28945,28945,28945,28945,28945
2020-06-09T07:10,29036,29036,29036,29036,29036
2020-06-09T07:20,29036,29036,29036,29036,29036
2020-06-09T07:30,29103,29103,29103,29103,29103
2020-06-09T07:40,28939,28939,28939,28939,28939
2020-06-09T07:50,28939,28939,28939,28939,28939
2020-06-09T08:00,29183,29183,29183,29183,29183
2020-06-09T08:10,29250,29250,29250,29250,29250
2020-06-09T08:20,29250,29250,29250,29250,29250
2020-06-09T08:30,29280,29280,29280,29280,29280
2020-06-09T08:40,29419,29419,29419,29419,29419
2020-06-09T08:50,29419,29419,29419,29419,29419
2020-06-09T09:00,29436,29436,29436,29436,29436
2020-06-09T09:10,29149,29149,29149,29149,29149
2020-06-09T09:20,29149,29149,29149,29149,29149
2020-06-09T09:30,29201,29201,29201,29201,29201
2020-06-09T09:40,29302,29302,29302,29302,29302
2020-06-09T09:50,29302,29302,29302,29302,29302
2020-06-09T10:00,29277,29277,29277,29277,29277
2020-06-09T10:10,29373,29373,29373,29373,29373
2020-06-09T10:20,29373,29373,29373,29373,29373
2020-06-09T10:30,29454,29454,29454,29454,29454
2020-06-09T10:40,29520,29520,29520,29520,29520
2020-06-09T10:50,29520,29520,29520,29520,29520
2020-06-09T11:00,29484,29484,29484,29484,29484
2020-06-09T11:10,29336,29336,29336,29336,29336
2020-06-09T11:20,29336,29336,29336,29336,29336
2020-06-09T11:30,29228,29228,29228,29228,29228
2020-06-09T11:40,29317,29317,29317,29317,29317
2020-06-09T11:50,29317,29317,29317,29317,29317
2020-06-09T12:00,29224,29224,29224,29224,29224
2020-06-09T12:10,28929,28929,28929,28929,28929
2020-06-09T12:20,28929,28929,28929,28929,28929
