date,value
2020-06-08T14:28:27,92815.70841889149
2020-06-08T14:29:32,92903.47440755075
2020-06-08T14:30:37,92855.88921469977
2020-06-08T14:31:43,92959.82860203438
2020-06-08T14:32:48,92964.62926066159
2020-06-08T14:33:53,93267.58331191371
2020-06-08T14:34:58,93253.88667608853
2020-06-08T14:36:03,93256.09782213117
2020-06-08T14:37:09,93206.9858527885
2020-06-08T14:38:15,93246.03854389426
2020-06-08T14:39:21,93163.96388686636
2020-06-08T14:40:27,93257.95053003913
2020-06-08T14:41:32,93276.78896528401
2020-06-08T14:42:37,93219.10184511651
2020-06-08T14:43:42,93361.97475840178
2020-06-08T14:44:47,93397.01940602616
2020-06-08T14:45:52,93419.71468411632
2020-06-08T14:46:58,93386.73014238758
2020-06-08T14:48:03,93396.7443755778
2020-06-08T14:49:08,93426.89757290884
2020-06-08T14:50:13,93342.98397992618
2020-06-08T14:51:18,93341.91058217891
2020-06-08T14:52:23,93317.8982571213
2020-06-08T14:53:29,93342.76830706533
2020-06-08T14:54:34,93330.04588139226
2020-06-08T14:55:39,93374.44234728579
2020-06-08T14:56:44,93388.1035629223
2020-06-08T14:57:49,93376.07204116891
2020-06-08T14:58:54,93299.39991427666
2020-06-08T15:00:00,93374.72921090691
2020-06-08T15:01:05,93361.92845500725
2020-06-08T15:02:10,93298.61557584605
2020-06-08T15:03:16,93280.61716489802
2020-06-08T15:04:21,93304.04406249043
2020-06-08T15:05:27,93249.87148731634
2020-06-08T15:06:32,93228.79650639837
2020-06-08T15:07:37,93208.2013526249
2020-06-08T15:08:42,93183.19924683259
2020-06-08T15:09:47,93099.0312854173
2020-06-08T15:10:53,93129.54564901508
2020-06-08T15:11:58,93097.33567121511
2020-06-08T15:13:04,93046.83490162849
2020-06-08T15:14:09,93089.11950358353
2020-06-08T15:15:14,93023.52437981508
2020-06-08T15:16:19,93153.51008695095
2020-06-08T15:17:24,93178.8973139705
2020-06-08T15:18:29,93207.17515698032
2020-06-08T15:19:34,93309.38337801407
2020-06-08T15:20:39,93380.78673881589
2020-06-08T15:21:44,93412.50751653603
2020-06-08T15:22:49,93326.7496779759
2020-06-08T15:23:54,93285.76639986594
2020-06-08T15:24:59,93332.04517154141
2020-06-08T15:26:04,93282.30343110091
2020-06-08T15:27:10,93301.33779982514
2020-06-08T15:28:15,93321.66555715054
2020-06-08T15:29:20,93285.24505699772
2020-06-08T15:30:25,93309.57033346548
2020-06-08T15:31:30,93288.81540807136
2020-06-08T15:32:35,93249.56002919016
2020-06-08T15:33:40,93283.66220772029
2020-06-08T15:34:45,93302.91383049803
2020-06-08T15:35:50,93302.9138304993
2020-06-08T15:36:55,93302.91383049483
2020-06-08T15:38:00,93260.63624264604
2020-06-08T15:39:05,93255.63425627464
2020-06-08T15:40:10,93159.65521677978
2020-06-08T15:41:15,93115.66404492097
2020-06-08T15:42:20,93118.50311850215
2020-06-08T15:43:25,93141.72469202062
2020-06-08T15:44:30,93109.96894742633
2020-06-08T15:45:35,93168.12376789509
2020-06-08T15:46:40,93182.10068365315
2020-06-08T15:47:45,93177.60013716161
2020-06-08T15:48:50,93179.3827689686
2020-06-08T15:49:55,93180.02571796102
2020-06-08T15:51:00,93052.03004943776
2020-06-08T15:52:05,93018.99709053803
2020-06-08T15:53:11,93020.70854013495
2020-06-08T15:54:18,93013.8832438441
2020-06-08T15:55:23,92944.65938482013
2020-06-08T15:56:28,92955.0215913434
2020-06-08T15:57:33,92946.64614595001
2020-06-08T15:58:38,92899.8482873573
2020-06-08T15:59:43,92887.54059135036
2020-06-08T16:00:48,92963.63636363766
2020-06-08T16:01:54,93039.88524695145
2020-06-08T16:02:58,92996.12892187007
2020-06-08T16:04:04,92980.53892215776
2020-06-08T16:05:09,92984.25735797334
2020-06-08T16:06:14,92976.04278074476
2020-06-08T16:07:19,92960.72895277225
2020-06-08T16:08:24,92915.87386424417
2020-06-08T16:09:29,92920.69260367779
2020-06-08T16:10:34,92896.71682626627
2020-06-08T16:11:39,92885.51152152418
2020-06-08T16:12:44,92846.6716529554
2020-06-08T16:13:49,92856.53223910807
2020-06-08T16:14:55,92936.04278074508
2020-06-08T16:16:00,92926.62042982734
2020-06-08T16:17:05,92953.77170631516
2020-06-08T16:18:10,93008.95573552778
2020-06-08T16:19:15,92996.16644893352
2020-06-08T16:20:20,92911.93972344995
2020-06-08T16:21:25,92968.53918146343
2020-06-08T16:22:30,92935.34575037552
2020-06-08T16:23:35,92940.64748201455
2020-06-08T16:24:40,92951.75692169243
2020-06-08T16:25:45,92970.10194466097
2020-06-08T16:26:51,92974.79063591248
2020-06-08T16:27:56,92972.94981902339
2020-06-08T16:29:01,92981.34384303774
2020-06-08T16:30:06,92952.61343440502
2020-06-08T16:31:11,93003.30174521064
2020-06-08T16:32:16,93013.16410102411
2020-06-08T16:33:21,93016.07717041964
2020-06-08T16:34:26,92974.46662667824
2020-06-08T16:35:31,93038.06421192132
2020-06-08T16:36:36,93018.55661266504
2020-06-08T16:37:41,93038.92151399466
2020-06-08T16:38:46,93044.90408316113
2020-06-08T16:39:51,93030.3290108258
2020-06-08T16:40:56,93068.00154353683
2020-06-08T16:42:01,93026.9841610018
2020-06-08T16:43:06,93063.0051235859
2020-06-08T16:44:11,93078.20941600282
2020-06-08T16:45:17,93088.33619211237
2020-06-08T16:46:21,93078.35780898479
2020-06-08T16:47:26,93085.20217829266
2020-06-08T16:48:31,93086.12594069744
2020-06-08T16:49:36,93088.12178387893
2020-06-08T16:50:41,93561.10634648502
2020-06-08T16:51:46,93304.38502673959
2020-06-08T16:52:52,93191.55302868584
2020-06-08T16:53:57,93622.77047954775
2020-06-08T16:55:02,93488.57551255632
2020-06-08T16:56:07,93527.47768905647
2020-06-08T16:57:12,93542.82298693572
2020-06-08T16:58:17,93514.1192290492
2020-06-08T16:59:22,93550.27437918002
2020-06-08T17:00:27,93568.11823248964
2020-06-08T17:01:32,93558.47872044999
2020-06-08T17:02:37,93638.67575712648
2020-06-08T17:03:42,93608.23861208672
2020-06-08T17:04:47,93596.88100833478
2020-06-08T17:05:53,93588.67005596556
2020-06-08T17:06:58,93585.28042372913
2020-06-08T17:08:03,93601.59805157219
2020-06-08T17:09:08,93602.89718827295
2020-06-08T17:10:13,93578.61460580856
2020-06-08T17:11:18,93557.0254987727
2020-06-08T17:12:26,93615.89884880399
2020-06-08T17:13:32,93442.85043337419
2020-06-08T17:14:38,93424.46165994025
2020-06-08T17:15:43,93431.85795381994
2020-06-08T17:16:48,93447.72392598848
2020-06-08T17:17:53,93460.16773725762
2020-06-08T17:18:59,93483.80074273045
2020-06-08T17:20:04,93515.71172402192
2020-06-08T17:21:09,93533.18097353309
2020-06-08T17:22:15,93443.4938448098
2020-06-08T17:23:20,93475.16217138863
2020-06-08T17:24:25,93470.45895832726
2020-06-08T17:25:30,93469.53145003255
2020-06-08T17:26:36,93485.48868971076
2020-06-08T17:27:41,93501.02450268596
2020-06-08T17:28:47,93497.39605566453
2020-06-08T17:29:52,93481.99995731727
2020-06-08T17:30:57,93509.72314128783
2020-06-08T17:32:03,93517.18249733534
2020-06-08T17:33:08,93669.2876372792
2020-06-08T17:34:13,93729.87535011141
2020-06-08T17:35:19,93684.23302132725
2020-06-08T17:36:24,93712.91150064157
2020-06-08T17:37:29,93743.3978402631
2020-06-08T17:38:35,93744.33324780145
2020-06-08T17:39:40,93685.65017629738
2020-06-08T17:40:46,93659.26084170194
2020-06-08T17:41:51,93679.35212290903
2020-06-08T17:42:56,93755.26614058475
2020-06-08T17:44:02,93745.88376170743
2020-06-08T17:45:07,93720.76617213052
2020-06-08T17:46:12,93788.47840502979
2020-06-08T17:47:18,93807.82232872826
2020-06-08T17:48:23,93798.2157756245
2020-06-08T17:49:28,93773.36698463983
2020-06-08T17:50:33,93811.16412418199
