date,value
2020-06-09T00:28:13,31756.51703143144
2020-06-09T00:29:19,31680.972191132103
2020-06-09T00:30:24,31770.482395299052
2020-06-09T00:31:29,31720.52455707739
2020-06-09T00:32:35,31731.895810484875
2020-06-09T00:33:40,31732.55498625437
2020-06-09T00:34:45,31799.624973126636
2020-06-09T00:35:50,31815.59186620217
2020-06-09T00:36:56,31836.755247977322
2020-06-09T00:38:01,31874.417437073807
2020-06-09T00:39:06,31853.294391608604
2020-06-09T00:40:12,31882.1593830346
2020-06-09T00:41:17,31876.617516770013
2020-06-09T00:42:22,31872.78567207021
2020-06-09T00:43:28,31882.827593225127
2020-06-09T00:44:33,31867.277480455956
2020-06-09T00:45:38,31888.85461649251
2020-06-09T00:46:43,31944.038378391633
2020-06-09T00:47:49,31954.199212114287
2020-06-09T00:48:54,31935.094559961835
2020-06-09T00:49:59,31953.381294963747
2020-06-09T00:51:05,31950.3556301762
2020-06-09T00:52:10,31948.053015513917
2020-06-09T00:53:15,31988.827723372695
2020-06-09T00:54:20,31991.79972329986
2020-06-09T00:55:26,31995.250822368947
2020-06-09T00:56:31,31878.032190386974
2020-06-09T00:57:36,31884.3065297065
2020-06-09T00:58:42,31904.340832714668
2020-06-09T00:59:47,31911.460700440246
2020-06-09T01:00:52,31938.156105742943
2020-06-09T01:01:58,31967.15425436483
2020-06-09T01:03:03,31963.158974358717
2020-06-09T01:04:08,31959.230676152514
2020-06-09T01:05:13,31959.13181772986
2020-06-09T01:06:19,31995.282002890115
2020-06-09T01:07:24,31973.620822905446
2020-06-09T01:08:30,31972.085892400984
2020-06-09T01:09:35,31977.32144120324
2020-06-09T01:10:40,32016.03666696965
2020-06-09T01:11:45,32032.72409898558
2020-06-09T01:12:53,32040.328770727985
2020-06-09T01:13:59,32034.550859401417
2020-06-09T01:15:06,32005.610660458766
2020-06-09T01:16:12,31987.428956551063
2020-06-09T01:17:17,31957.142285272865
2020-06-09T01:18:22,31967.613480628956
2020-06-09T01:19:28,31962.233582171608
2020-06-09T01:20:33,31960.519790927876
2020-06-09T01:21:38,31976.497175139593
2020-06-09T01:22:43,31976.50441569354
2020-06-09T01:23:49,31978.168715338183
2020-06-09T01:24:54,31977.950979808706
2020-06-09T01:25:59,31944.210295314202
2020-06-09T01:27:05,31946.148623563084
2020-06-09T01:28:10,31944.748117622956
2020-06-09T01:29:15,31944.3598459816
2020-06-09T01:30:21,31943.353636209406
2020-06-09T01:31:26,31947.16211544317
2020-06-09T01:32:31,31963.847098948747
2020-06-09T01:33:36,31982.335643319653
2020-06-09T01:34:42,31966.748281720225
2020-06-09T01:35:47,32014.627870859902
2020-06-09T01:36:54,32022.646438528685
2020-06-09T01:37:59,32020.66769068352
2020-06-09T01:39:05,32026.525171744397
2020-06-09T01:40:10,32026.070335766093
2020-06-09T01:41:15,32025.415621185766
2020-06-09T01:42:20,32013.91721827934
2020-06-09T01:43:26,32021.85994053282
2020-06-09T01:44:31,32050.983116805703
2020-06-09T01:45:36,32056.544951924534
2020-06-09T01:46:42,32066.33302666585
2020-06-09T01:47:47,32070.54628804328
2020-06-09T01:48:52,32108.054178133454
2020-06-09T01:49:58,32070.97707136006
2020-06-09T01:51:03,32065.413358697424
2020-06-09T01:52:08,32065.321007528324
2020-06-09T01:53:13,32062.788597697574
2020-06-09T01:54:19,32052.818172866897
2020-06-09T01:55:24,32052.63352263399
2020-06-09T01:56:29,32054.07013422741
2020-06-09T01:57:35,32052.237389710786
2020-06-09T01:58:40,32062.714129412205
2020-06-09T01:59:46,32046.779006586727
2020-06-09T02:00:51,32041.738748555636
2020-06-09T02:01:56,32055.28894272582
2020-06-09T02:03:02,32084.12577561639
2020-06-09T02:04:07,32077.073365149263
2020-06-09T02:05:12,32029.07934227866
2020-06-09T02:06:17,32027.95688329549
2020-06-09T02:07:23,32043.323753519457
2020-06-09T02:08:28,32019.156781515318
2020-06-09T02:09:33,32032.61344812289
2020-06-09T02:10:38,32029.600847323312
2020-06-09T02:11:44,32046.423943467136
2020-06-09T02:12:49,32035.633463843526
2020-06-09T02:13:55,32040.60745917295
2020-06-09T02:15:00,32053.226667760213
2020-06-09T02:16:05,32049.054937835474
2020-06-09T02:17:11,32036.485892915403
2020-06-09T02:18:16,32050.716557728298
2020-06-09T02:19:21,32048.053616031106
2020-06-09T02:20:27,32050.76807273744
2020-06-09T02:21:32,32060.840063723146
2020-06-09T02:22:37,32060.523764134174
2020-06-09T02:23:42,32010.833296598754
2020-06-09T02:24:48,32028.960829948464
2020-06-09T02:25:53,32007.04023224264
2020-06-09T02:26:58,32012.30851877402
