date,Binance,Bitmex,Huobi
2020-06-09T19:10,48953803,48953803,48953803
2020-06-09T19:20,48953803,48953803,48953803
2020-06-09T19:30,48842436,48842436,48842436
2020-06-09T19:40,49183897,49183897,49183897
2020-06-09T19:50,49183897,49183897,49183897
2020-06-09T20:00,49822236,49822236,49822236
2020-06-09T20:10,49718537,49718537,49718537
2020-06-09T20:20,49718537,49718537,49718537
2020-06-09T20:30,50249384,50249384,50249384
2020-06-09T20:40,50453808,50453808,50453808
2020-06-09T20:50,50453808,50453808,50453808
2020-06-09T21:00,50325659,50325659,50325659
2020-06-09T21:10,50433835,50433835,50433835
2020-06-09T21:20,50433835,50433835,50433835
2020-06-09T21:30,49782364,49782364,49782364
2020-06-09T21:40,49393043,49393043,49393043
2020-06-09T21:50,49393043,49393043,49393043
2020-06-09T22:00,49432314,49432314,49432314
2020-06-09T22:10,49005383,49005383,49005383
2020-06-09T22:20,49005383,49005383,49005383
2020-06-09T22:30,48872739,48872739,48872739
2020-06-09T22:40,48810030,48810030,48810030
2020-06-09T22:50,48810030,48810030,48810030
2020-06-09T23:00,49099834,49099834,49099834
2020-06-09T23:10,48886831,48886831,48886831
2020-06-09T23:20,48886831,48886831,48886831
2020-06-09T23:30,48999122,48999122,48999122
2020-06-09T23:40,49174439,49174439,49174439
2020-06-09T23:50,49174439,49174439,49174439
2020-06-10T00:00,49039523,49039523,49039523
2020-06-10T00:10,49193303,49193303,49193303
2020-06-10T00:20,49193303,49193303,49193303
2020-06-10T00:30,49264291,49264291,49264291
2020-06-10T00:40,49361131,49361131,49361131
2020-06-10T00:50,49361131,49361131,49361131
2020-06-10T01:00,49271366,49271366,49271366
2020-06-10T01:10,48974926,48974926,48974926
2020-06-10T01:20,48974926,48974926,48974926
2020-06-10T01:30,48841694,48841694,48841694
2020-06-10T01:40,48836629,48836629,48836629
2020-06-10T01:50,48836629,48836629,48836629
2020-06-10T02:00,48822457,48822457,48822457
2020-06-10T02:10,48946413,48946413,48946413
2020-06-10T02:20,48946413,48946413,48946413
2020-06-10T02:30,49274068,49274068,49274068
