date,Binance,Bitmex,Huobi
2020-06-11T19:10,9141484,12095110,3461840
2020-06-11T19:20,9141484,12093180,3460560
2020-06-11T19:30,9186766,12070176,3444610
2020-06-11T19:40,9180268,12134900,3414260
2020-06-11T19:50,9180268,12154654,3423820
2020-06-11T20:00,9241075,12107678,3428550
2020-06-11T20:10,9320386,12049194,3426850
2020-06-11T20:20,9320386,12089356,3361140
2020-06-11T20:30,9293804,12081254,3368990
2020-06-11T20:40,9271792,11994144,3373810
2020-06-11T20:50,9271792,9271792,3342490
2020-06-11T21:00,9248361,9248361,3351830
2020-06-11T21:10,9248361,11975126,3355080
2020-06-11T21:20,9284888,12039500,3357550
2020-06-11T21:30,9279522,12040700,3352300
2020-06-11T21:40,9279522,12053620,3355060
2020-06-11T21:50,9313269,9313269,3356960
2020-06-11T22:00,9372974,9372974,3356970
2020-06-11T22:10,9372974,9372974,3353350
2020-06-11T22:20,9363458,9363458,3366080
2020-06-11T22:30,9394030,9394030,3362530
2020-06-11T22:40,9394030,9394030,3369770
2020-06-11T22:50,9436441,9436441,3367420
2020-06-11T23:00,9432853,9432853,3354590
2020-06-11T23:10,9432853,9432853,3332530
2020-06-11T23:20,9491751,9491751,3328830
2020-06-11T23:30,9500613,9500613,3335990
2020-06-11T23:40,9500613,9500613,3371920
2020-06-11T23:50,9507757,12281630,3398630
2020-06-12T00:00,9456756,12163908,3359550
2020-06-12T00:10,9456756,12215268,3393630
2020-06-12T00:20,9436118,12297286,3392180
2020-06-12T00:30,9402825,9402825,3392370
2020-06-12T00:40,9402825,9402825,3422740
2020-06-12T00:50,9420762,9420762,3437830
2020-06-12T01:00,9471789,9471789,3425650
2020-06-12T01:10,9471789,9471789,3447640
2020-06-12T01:20,9455829,9455829,3471910
2020-06-12T01:30,9533689,9533689,3463570
2020-06-12T01:40,9533689,9533689,3408110
2020-06-12T01:50,9634864,9634864,3399860
2020-06-12T02:00,9692722,9692722,3432190
2020-06-12T02:10,9692722,9692722,3455250
2020-06-12T02:20,9692251,12159070,3432580
2020-06-12T02:30,9897446,12250448,3441570
2020-06-12T02:40,9897446,12251144,3456290
2020-06-12T02:50,9921755,12229842,3455060
2020-06-12T03:00,9939546,12193804,3466100
2020-06-12T03:10,9939546,12181290,3457320
2020-06-12T03:20,9872104,12162222,3459320
2020-06-12T03:30,9873948,12171016,3435600
2020-06-12T03:40,9873948,12175884,3425820
2020-06-12T03:50,9900426,12161592,3455540
2020-06-12T04:00,9912958,9912958,3495020
2020-06-12T04:10,9912958,9912958,3464870
2020-06-12T04:20,9936512,9936512,3459490
2020-06-12T04:30,9940574,9940574,3457700
2020-06-12T04:40,9940574,9940574,3490580
2020-06-12T04:50,9940785,9940785,3482330
2020-06-12T05:00,9936400,12179108,3488740
2020-06-12T05:10,9936400,12069332,3486090
2020-06-12T05:20,9906395,12149608,3483940
2020-06-12T05:30,9913330,12151720,3495570
2020-06-12T05:40,9913330,12073552,3476160
2020-06-12T05:50,9617503,12004696,3463640
2020-06-12T06:00,9585258,12066854,3475330
2020-06-12T06:10,9585258,12002192,3472880
2020-06-12T06:20,9561619,12005040,3487870
2020-06-12T06:30,9643733,11997682,3512250
2020-06-12T06:40,9643733,11987484,3536230
2020-06-12T06:50,9659856,11967298,3524640
2020-06-12T07:00,9688565,11937568,3521600
2020-06-12T07:10,9688565,11963364,3503130
2020-06-12T07:20,9656345,11955856,3500220
2020-06-12T07:30,9636609,9636609,3464450
2020-06-12T07:40,9636609,9636609,3428450
2020-06-12T07:50,9631491,9631491,3392550
2020-06-12T08:00,9678812,9678812,3399980
2020-06-12T08:10,9678812,9678812,3404280
2020-06-12T08:20,9730281,9730281,3403070
2020-06-12T08:30,9793253,9793253,3383200
2020-06-12T08:40,9793253,9793253,3397760
2020-06-12T08:50,9823709,9823709,3369030
2020-06-12T09:00,9810597,9810597,3369930
2020-06-12T09:10,9810597,9810597,3371870
2020-06-12T09:20,9818073,9818073,3342480
2020-06-12T09:30,9836811,9836811,3376000
2020-06-12T09:40,9836811,9836811,3390270
2020-06-12T09:50,9856444,9856444,3395230
2020-06-12T10:00,9843410,9843410,3370580
2020-06-12T10:10,9843410,11630496,3389150
2020-06-12T10:20,9815219,11630112,3396620
2020-06-12T10:30,9795356,11642106,3397880
2020-06-12T10:40,9795356,11642712,3399170
2020-06-12T10:50,9807894,11624638,3407930
2020-06-12T11:00,9805545,9805545,3398640
2020-06-12T11:10,9805545,9805545,3410420
2020-06-12T11:20,9788976,9788976,3386100
2020-06-12T11:30,9706845,9706845,3413400
2020-06-12T11:40,9706845,9706845,3427150
2020-06-12T11:50,9741735,9741735,3454030
2020-06-12T12:00,9760918,9760918,3436010
2020-06-12T12:10,9760918,9760918,3426030
2020-06-12T12:20,9845549,9845549,3466660
2020-06-12T12:30,9705250,9705250,3441550
2020-06-12T12:40,9705250,9705250,3414980
2020-06-12T12:50,9739191,11828496,3443170
2020-06-12T13:00,9712490,11848846,3477830
2020-06-12T13:10,9712490,11847740,3473620
2020-06-12T13:20,9719805,11854708,3479910
2020-06-12T13:30,9787401,11919582,3491150
2020-06-12T13:40,9787401,11922244,3568260
2020-06-12T13:50,10019180,11917500,3543260
2020-06-12T14:00,10081401,11801226,3520890
