date,value
2020-06-10T15:39:08,1080216.8372805093
2020-06-10T15:40:08,1080216.8372805093
2020-06-10T15:41:08,1080216.8372805093
2020-06-10T15:42:08,1080216.8372805093
2020-06-10T15:43:09,1080216.8372805093
2020-06-10T15:44:09,1080216.8372805093
2020-06-10T15:45:09,1080216.8372805093
2020-06-10T15:46:09,1080216.8372805093
2020-06-10T15:47:10,1080216.8372805093
2020-06-10T15:48:10,1080216.8372805093
2020-06-10T15:49:10,1080216.8372805093
2020-06-10T15:50:10,1080216.8372805093
2020-06-10T15:51:10,1060878.2060546074
2020-06-10T15:52:11,1060878.2060546074
2020-06-10T15:53:11,1060878.2060546074
2020-06-10T15:54:11,1060878.2060546074
2020-06-10T15:55:11,1060878.2060546074
2020-06-10T15:56:12,1060878.2060546074
2020-06-10T15:57:12,1060878.2060546074
2020-06-10T15:58:12,1060878.2060546074
2020-06-10T15:59:12,1060878.2060546074
2020-06-10T16:00:13,1060878.2060546074
2020-06-10T16:01:13,1060878.2060546074
2020-06-10T16:02:13,1060878.2060546074
2020-06-10T16:03:13,1060878.2060546074
2020-06-10T16:04:14,1060878.2060546074
2020-06-10T16:05:14,1060878.2060546074
2020-06-10T16:06:14,1063269.0183749443
2020-06-10T16:07:15,1063269.0183749443
2020-06-10T16:08:15,1063269.0183749443
2020-06-10T16:09:15,1063269.0183749443
2020-06-10T16:10:15,1063269.0183749443
2020-06-10T16:11:16,1063269.0183749443
2020-06-10T16:12:16,1063269.0183749443
2020-06-10T16:13:16,1063269.0183749443
2020-06-10T16:14:16,1063269.0183749443
2020-06-10T16:15:17,1063269.0183749443
2020-06-10T16:16:17,1063269.0183749443
2020-06-10T16:17:17,1063269.0183749443
2020-06-10T16:18:17,1063269.0183749443
2020-06-10T16:19:18,1063269.0183749443
2020-06-10T16:20:18,1063269.0183749443
2020-06-10T16:21:18,1062721.774927486
2020-06-10T16:22:18,1062721.774927486
2020-06-10T16:23:19,1062721.774927486
2020-06-10T16:24:19,1062721.774927486
2020-06-10T16:25:19,1062721.774927486
2020-06-10T16:26:19,1062721.774927486
2020-06-10T16:27:20,1062721.774927486
2020-06-10T16:28:20,1062721.774927486
2020-06-10T16:29:20,1062721.774927486
2020-06-10T16:30:21,1062721.774927486
2020-06-10T16:31:21,1062721.774927486
2020-06-10T16:32:21,1062721.774927486
2020-06-10T16:33:22,1062721.774927486
2020-06-10T16:34:22,1062721.774927486
2020-06-10T16:35:22,1062721.774927486
2020-06-10T16:36:22,1060328.7567215697
2020-06-10T16:37:23,1060328.7567215697
2020-06-10T16:38:23,1060328.7567215697
2020-06-10T16:39:23,1060328.7567215697
2020-06-10T16:40:24,1060328.7567215697
2020-06-10T16:41:24,1060328.7567215697
2020-06-10T16:42:24,1060328.7567215697
2020-06-10T16:43:25,1060328.7567215697
2020-06-10T16:44:25,1060328.7567215697
2020-06-10T16:45:25,1060328.7567215697
2020-06-10T16:46:26,1060328.7567215697
2020-06-10T16:47:26,1060328.7567215697
2020-06-10T16:48:26,1060328.7567215697
2020-06-10T16:49:26,1060328.7567215697
2020-06-10T16:50:27,1060328.7567215697
2020-06-10T16:51:27,1067001.3767750766
2020-06-10T16:52:27,1067001.3767750766
2020-06-10T16:53:28,1067001.3767750766
2020-06-10T16:54:28,1067001.3767750766
2020-06-10T16:55:28,1067001.3767750766
2020-06-10T16:56:29,1067001.3767750766
2020-06-10T16:57:29,1067001.3767750766
2020-06-10T16:58:29,1067001.3767750766
2020-06-10T16:59:29,1067001.3767750766
2020-06-10T17:00:30,1067001.3767750766
2020-06-10T17:01:30,1067001.3767750766
2020-06-10T17:02:30,1067001.3767750766
2020-06-10T17:03:31,1067001.3767750766
2020-06-10T17:04:31,1067001.3767750766
2020-06-10T17:05:31,1067001.3767750766
2020-06-10T17:06:32,1046511.4571005917
2020-06-10T17:07:32,1046511.4571005917
2020-06-10T17:08:32,1046511.4571005917
2020-06-10T17:09:32,1046511.4571005917
2020-06-10T17:10:33,1046511.4571005917
2020-06-10T17:11:33,1046511.4571005917
2020-06-10T17:12:33,1046511.4571005917
2020-06-10T17:13:34,1046511.4571005917
2020-06-10T17:14:35,1046511.4571005917
2020-06-10T17:15:35,1046511.4571005917
2020-06-10T17:16:35,1046511.4571005917
2020-06-10T17:17:36,1046511.4571005917
2020-06-10T17:18:36,1046511.4571005917
2020-06-10T17:19:36,1046511.4571005917
2020-06-10T17:20:37,1046511.4571005917
2020-06-10T17:21:37,1028443.5997921501
2020-06-10T17:22:37,1028443.5997921501
2020-06-10T17:23:38,1028443.5997921501
2020-06-10T17:24:38,1028443.5997921501
2020-06-10T17:25:38,1028443.5997921501
2020-06-10T17:26:39,1028443.5997921501
2020-06-10T17:27:39,1028443.5997921501
2020-06-10T17:28:41,1028443.5997921501
2020-06-10T17:29:41,1028443.5997921501
2020-06-10T17:30:42,1028443.5997921501
2020-06-10T17:31:42,1028443.5997921501
2020-06-10T17:32:43,1028443.5997921501
2020-06-10T17:33:44,1028443.5997921501
2020-06-10T17:34:45,1028443.5997921501
2020-06-10T17:35:45,1028443.5997921501
2020-06-10T17:36:46,1036772.2884442972
2020-06-10T17:37:46,1036772.2884442972
2020-06-10T17:38:47,1036772.2884442972
2020-06-10T17:39:47,1036772.2884442972
2020-06-10T17:40:48,1036772.2884442972
2020-06-10T17:41:48,1036772.2884442972
2020-06-10T17:42:49,1036772.2884442972
2020-06-10T17:43:49,1036772.2884442972
2020-06-10T17:44:50,1036772.2884442972
2020-06-10T17:45:50,1036772.2884442972
2020-06-10T17:46:51,1036772.2884442972
2020-06-10T17:47:52,1036772.2884442972
2020-06-10T17:48:52,1036772.2884442972
2020-06-10T17:49:53,1036772.2884442972
2020-06-10T17:50:53,1036772.2884442972
2020-06-10T17:51:54,1012097.8038259288
2020-06-10T17:52:54,1012097.8038259288
2020-06-10T17:53:55,1012097.8038259288
2020-06-10T17:54:56,1012097.8038259288
2020-06-10T17:55:56,1012097.8038259288
2020-06-10T17:56:57,1012097.8038259288
2020-06-10T17:57:58,1012097.8038259288
2020-06-10T17:58:58,1012097.8038259288
2020-06-10T17:59:59,1012097.8038259288
2020-06-10T18:01:00,1012097.8038259288
2020-06-10T18:02:00,1012097.8038259288
2020-06-10T18:03:01,1012097.8038259288
2020-06-10T18:04:02,1012097.8038259288
2020-06-10T18:05:02,1012097.8038259288
2020-06-10T18:06:03,1012097.8038259288
2020-06-10T18:07:04,983755.2991368237
2020-06-10T18:08:04,983755.2991368237
2020-06-10T18:09:05,983755.2991368237
2020-06-10T18:10:05,983755.2991368237
2020-06-10T18:11:06,983755.2991368237
2020-06-10T18:12:07,983755.2991368237
2020-06-10T18:13:07,983755.2991368237
2020-06-10T18:14:08,983755.2991368237
2020-06-10T18:15:09,983755.2991368237
2020-06-10T18:16:09,983755.2991368237
2020-06-10T18:17:10,983755.2991368237
2020-06-10T18:18:11,983755.2991368237
2020-06-10T18:19:11,983755.2991368237
2020-06-10T18:20:12,983755.2991368237
2020-06-10T18:21:12,982959.3420903021
2020-06-10T18:22:13,982959.3420903021
2020-06-10T18:23:14,982959.3420903021
2020-06-10T18:24:14,982959.3420903021
2020-06-10T18:25:15,982959.3420903021
2020-06-10T18:26:16,982959.3420903021
2020-06-10T18:27:16,982959.3420903021
2020-06-10T18:28:17,982959.3420903021
2020-06-10T18:29:18,982959.3420903021
2020-06-10T18:30:18,982959.3420903021
2020-06-10T18:31:19,982959.3420903021
2020-06-10T18:32:20,982959.3420903021
2020-06-10T18:33:20,982959.3420903021
2020-06-10T18:34:21,982959.3420903021
2020-06-10T18:35:22,982959.3420903021
2020-06-10T18:36:22,1007722.2459556398
2020-06-10T18:37:23,1007722.2459556398
2020-06-10T18:38:24,1007722.2459556398
2020-06-10T18:39:24,1007722.2459556398
2020-06-10T18:40:25,1007722.2459556398
2020-06-10T18:41:26,1007722.2459556398
2020-06-10T18:42:27,1007722.2459556398
2020-06-10T18:43:27,1007722.2459556398
2020-06-10T18:44:28,1007722.2459556398
2020-06-10T18:45:29,1007722.2459556398
2020-06-10T18:46:29,1007722.2459556398
2020-06-10T18:47:30,1007722.2459556398
2020-06-10T18:48:31,1007722.2459556398
2020-06-10T18:49:31,1007722.2459556398
2020-06-10T18:50:32,1007722.2459556398
2020-06-10T18:51:33,970833.0375896363
2020-06-10T18:52:33,970833.0375896363
2020-06-10T18:53:34,970833.0375896363
2020-06-10T18:54:35,970833.0375896363
2020-06-10T18:55:36,970833.0375896363
2020-06-10T18:56:36,970833.0375896363
2020-06-10T18:57:37,970833.0375896363
2020-06-10T18:58:38,970833.0375896363
2020-06-10T18:59:38,970833.0375896363
2020-06-10T19:00:39,970833.0375896363
2020-06-10T19:01:39,970833.0375896363
2020-06-10T19:02:40,970833.0375896363
2020-06-10T19:03:41,970833.0375896363
2020-06-10T19:04:41,970833.0375896363
2020-06-10T19:05:42,970833.0375896363
2020-06-10T19:06:43,960387.4340765789
2020-06-10T19:07:43,960387.4340765789
2020-06-10T19:08:44,960387.4340765789
2020-06-10T19:09:45,960387.4340765789
2020-06-10T19:10:45,960387.4340765789
2020-06-10T19:11:46,960387.4340765789
2020-06-10T19:12:47,960387.4340765789
2020-06-10T19:13:47,960387.4340765789
2020-06-10T19:14:48,960387.4340765789
2020-06-10T19:15:49,960387.4340765789
2020-06-10T19:16:49,960387.4340765789
2020-06-10T19:17:50,960387.4340765789
2020-06-10T19:18:51,960387.4340765789
2020-06-10T19:19:51,960387.4340765789
2020-06-10T19:20:52,960387.4340765789
2020-06-10T19:21:53,942384.8342165243
2020-06-10T19:22:53,942384.8342165243
2020-06-10T19:23:54,942384.8342165243
2020-06-10T19:24:55,942384.8342165243
2020-06-10T19:25:55,942384.8342165243
2020-06-10T19:26:56,942384.8342165243
2020-06-10T19:27:57,942384.8342165243
2020-06-10T19:28:57,942384.8342165243
2020-06-10T19:29:58,942384.8342165243
2020-06-10T19:30:59,942384.8342165243
2020-06-10T19:31:59,942384.8342165243
2020-06-10T19:33:00,942384.8342165243
2020-06-10T19:34:01,942384.8342165243
2020-06-10T19:35:01,942384.8342165243
2020-06-10T19:36:02,942384.8342165243
2020-06-10T19:37:03,929825.4408471273
2020-06-10T19:38:03,929825.4408471273
2020-06-10T19:39:04,929825.4408471273
2020-06-10T19:40:05,929825.4408471273
2020-06-10T19:41:05,929825.4408471273
2020-06-10T19:42:06,929825.4408471273
2020-06-10T19:43:07,929825.4408471273
2020-06-10T19:44:07,929825.4408471273
2020-06-10T19:45:08,929825.4408471273
2020-06-10T19:46:09,929825.4408471273
2020-06-10T19:47:09,929825.4408471273
2020-06-10T19:48:10,929825.4408471273
2020-06-10T19:49:11,929825.4408471273
2020-06-10T19:50:11,929825.4408471273
2020-06-10T19:51:13,929825.4408471273
2020-06-10T19:52:13,934832.0658168872
2020-06-10T19:53:14,934832.0658168872
2020-06-10T19:54:15,934832.0658168872
2020-06-10T19:55:16,934832.0658168872
2020-06-10T19:56:17,934832.0658168872
2020-06-10T19:57:17,934832.0658168872
2020-06-10T19:58:18,934832.0658168872
2020-06-10T19:59:19,934832.0658168872
2020-06-10T20:00:20,934832.0658168872
2020-06-10T20:01:21,934832.0658168872
2020-06-10T20:02:22,934832.0658168872
2020-06-10T20:03:23,934832.0658168872
2020-06-10T20:04:24,934832.0658168872
2020-06-10T20:05:24,934832.0658168872
2020-06-10T20:06:25,929568.4551771419
2020-06-10T20:07:26,929568.4551771419
2020-06-10T20:08:27,929568.4551771419
2020-06-10T20:09:27,929568.4551771419
2020-06-10T20:10:28,929568.4551771419
2020-06-10T20:11:29,929568.4551771419
2020-06-10T20:12:30,929568.4551771419
2020-06-10T20:13:31,929568.4551771419
2020-06-10T20:14:32,929568.4551771419
2020-06-10T20:15:32,929568.4551771419
2020-06-10T20:16:33,929568.4551771419
2020-06-10T20:17:34,929568.4551771419
2020-06-10T20:18:34,929568.4551771419
2020-06-10T20:19:35,929568.4551771419
2020-06-10T20:20:36,929568.4551771419
2020-06-10T20:21:36,928359.6298796996
2020-06-10T20:22:37,928359.6298796996
2020-06-10T20:23:38,928359.6298796996
2020-06-10T20:24:38,928359.6298796996
2020-06-10T20:25:39,928359.6298796996
2020-06-10T20:26:40,928359.6298796996
2020-06-10T20:27:40,928359.6298796996
2020-06-10T20:28:41,928359.6298796996
2020-06-10T20:29:42,928359.6298796996
2020-06-10T20:30:42,928359.6298796996
2020-06-10T20:31:43,928359.6298796996
2020-06-10T20:32:44,928359.6298796996
2020-06-10T20:33:44,928359.6298796996
2020-06-10T20:34:45,928359.6298796996
2020-06-10T20:35:46,928359.6298796996
2020-06-10T20:36:46,932170.2972178961
2020-06-10T20:37:47,932170.2972178961
2020-06-10T20:38:47,932170.2972178961
2020-06-10T20:39:48,932170.2972178961
