date,Binance,Bitmex,Huobi
2020-06-12T17:10,7014991,7014991,3978160
2020-06-12T17:20,6960185,6960185,4015580
2020-06-12T17:30,6960185,6960185,4008380
2020-06-12T17:40,6747563,6747563,3992210
2020-06-12T17:50,6843389,6843389,4003480
2020-06-12T18:00,6843389,6843389,4051980
2020-06-12T18:10,6805080,6805080,4023110
2020-06-12T18:20,6805080,6805080,4062160
2020-06-12T18:30,6808226,6808226,4078050
2020-06-12T18:40,6779901,6779901,4031960
2020-06-12T18:50,6779901,6779901,4029480
2020-06-12T19:00,6795377,6795377,4030550
2020-06-12T19:10,6799337,6799337,4024400
