date,Binance,Bitmex,Ftx,Huobi,Okex
2020-06-11T05:30,4016607,4016607,4016607,4016607,4016607
2020-06-11T05:40,4007511,4007511,4007511,4007511,4007511
2020-06-11T05:50,4007511,4007511,4007511,4007511,4007511
2020-06-11T06:00,3989828,3989828,3989828,3989828,3989828
2020-06-11T06:10,3954820,3954820,3954820,3954820,3954820
2020-06-11T06:20,3954820,3954820,3954820,3954820,3954820
2020-06-11T06:30,3915164,3915164,3915164,3915164,3915164
2020-06-11T06:40,3882813,3882813,3882813,3882813,3882813
2020-06-11T06:50,3882813,3882813,3882813,3882813,3882813
2020-06-11T07:00,3895717,3895717,3895717,3895717,3895717
2020-06-11T07:10,3878193,3878193,3878193,3878193,3878193
2020-06-11T07:20,3878193,3878193,3878193,3878193,3878193
2020-06-11T07:30,3878891,3878891,3878891,3878891,3878891
2020-06-11T07:40,3877340,3877340,3877340,3877340,3877340
2020-06-11T07:50,3877340,3877340,3877340,3877340,3877340
2020-06-11T08:00,3865121,3865121,3865121,3865121,3865121
2020-06-11T08:10,3871193,3871193,3871193,3871193,3871193
2020-06-11T08:20,3871193,3871193,3871193,3871193,3871193
2020-06-11T08:30,3871262,3871262,3871262,3871262,3871262
2020-06-11T08:40,3866638,3866638,3866638,3866638,3866638
2020-06-11T08:50,3866638,3866638,3866638,3866638,3866638
2020-06-11T09:00,3871626,3871626,3871626,3871626,3871626
2020-06-11T09:10,3871022,3871022,3871022,3871022,3871022
2020-06-11T09:20,3871022,3871022,3871022,3871022,3871022
2020-06-11T09:30,3858316,3858316,3858316,3858316,3858316
2020-06-11T09:40,3882325,3882325,3882325,3882325,3882325
2020-06-11T09:50,3882325,3882325,3882325,3882325,3882325
2020-06-11T10:00,3889806,3889806,3889806,3889806,3889806
2020-06-11T10:10,3885413,3885413,3885413,3885413,3885413
2020-06-11T10:20,3885413,3885413,3885413,3885413,3885413
2020-06-11T10:30,3905203,3905203,3905203,3905203,3905203
2020-06-11T10:40,3901451,3901451,3901451,3901451,3901451
2020-06-11T10:50,3901451,3901451,3901451,3901451,3901451
2020-06-11T11:00,3900433,3900433,3900433,3900433,3900433
2020-06-11T11:10,3910966,3910966,3910966,3910966,3910966
2020-06-11T11:20,3910966,3910966,3910966,3910966,3910966
2020-06-11T11:30,3917013,3917013,3917013,3917013,3917013
2020-06-11T11:40,3928904,3928904,3928904,3928904,3928904
2020-06-11T11:50,3928904,3928904,3928904,3928904,3928904
2020-06-11T12:00,3931226,3931226,3931226,3931226,3931226
2020-06-11T12:10,3939637,3939637,3939637,3939637,3939637
2020-06-11T12:20,3939637,3939637,3939637,3939637,3939637
2020-06-11T12:30,3951839,3951839,3951839,3951839,3951839
2020-06-11T12:40,3951334,3951334,3951334,3951334,3951334
2020-06-11T12:50,3951334,3951334,3951334,3951334,3951334
2020-06-11T13:00,3947003,3947003,3947003,3947003,3947003
2020-06-11T13:10,4066466,4066466,4066466,4066466,4066466
2020-06-11T13:20,4066466,4066466,4066466,4066466,4066466
2020-06-11T13:30,4038561,4038561,4038561,4038561,4038561
2020-06-11T13:40,4000554,4000554,4000554,4000554,4000554
2020-06-11T13:50,4000554,4000554,4000554,4000554,4000554
2020-06-11T14:00,3999854,3999854,3999854,3999854,3999854
2020-06-11T14:10,3994928,3994928,3994928,3994928,3994928
2020-06-11T14:20,3994928,3994928,3994928,3994928,3994928
2020-06-11T14:30,3960184,3960184,3960184,3960184,3960184
2020-06-11T14:40,3947736,3947736,3947736,3947736,3947736
2020-06-11T14:50,3947736,3947736,3947736,3947736,3947736
2020-06-11T15:00,3935592,3935592,3935592,3935592,3935592
2020-06-11T15:10,3963469,3963469,3963469,3963469,3963469
2020-06-11T15:20,3963469,3963469,3963469,3963469,3963469
2020-06-11T15:30,3958889,3958889,3958889,3958889,3958889
2020-06-11T15:40,3955627,3955627,3955627,3955627,3955627
2020-06-11T15:50,3955627,3955627,3955627,3955627,3955627
2020-06-11T16:00,3959045,3959045,3959045,3959045,3959045
2020-06-11T16:10,3965328,3965328,3965328,3965328,3965328
2020-06-11T16:20,3965328,3965328,3965328,3965328,3965328
2020-06-11T16:30,3953447,3953447,3953447,3953447,3953447
2020-06-11T16:40,3864466,3864466,3864466,3864466,3864466
2020-06-11T16:50,3864466,3864466,3864466,3864466,3864466
2020-06-11T17:00,3837392,3837392,3837392,3837392,3837392
2020-06-11T17:10,3514176,3514176,3514176,3514176,3514176
2020-06-11T17:20,3514176,3514176,3514176,3514176,3514176
2020-06-11T17:30,3459728,3459728,3459728,3459728,3459728
2020-06-11T17:40,3499021,3499021,3499021,3499021,3499021
2020-06-11T17:50,3499021,3499021,3499021,3499021,3499021
2020-06-11T18:00,3488442,3488442,3488442,3488442,3488442
2020-06-11T18:10,3478157,3478157,3478157,3478157,3478157
2020-06-11T18:20,3478157,3478157,3478157,3478157,3478157
2020-06-11T18:30,3502163,3502163,3502163,3502163,3502163
2020-06-11T18:40,3577899,3577899,3577899,3577899,3577899
2020-06-11T18:50,3577899,3577899,3577899,3577899,3577899
2020-06-11T19:00,3557023,3557023,3557023,3557023,3557023
2020-06-11T19:10,3529683,3529683,3529683,3529683,3529683
2020-06-11T19:20,3529683,3529683,3529683,3529683,3529683
2020-06-11T19:30,3503994,3503994,3503994,3503994,3503994
2020-06-11T19:40,3507178,3507178,3507178,3507178,3507178
2020-06-11T19:50,3507178,3507178,3507178,3507178,3507178
2020-06-11T20:00,3505539,3505539,3505539,3505539,3505539
2020-06-11T20:10,3571004,3571004,3571004,3571004,3571004
2020-06-11T20:20,3571004,3571004,3571004,3571004,3571004
2020-06-11T20:30,3601655,3601655,3601655,3601655,3601655
2020-06-11T20:40,3604981,3604981,3604981,3604981,3604981
2020-06-11T20:50,3604981,3604981,3604981,3604981,3604981
2020-06-11T21:00,3598037,3598037,3598037,3598037,3598037
2020-06-11T21:10,3595319,3595319,3595319,3595319,3595319
2020-06-11T21:20,3595319,3595319,3595319,3595319,3595319
2020-06-11T21:30,3571560,3571560,3571560,3571560,3571560
2020-06-11T21:40,3574325,3574325,3574325,3574325,3574325
2020-06-11T21:50,3574325,3574325,3574325,3574325,3574325
2020-06-11T22:00,3595005,3595005,3595005,3595005,3595005
2020-06-11T22:10,3588297,3588297,3588297,3588297,3588297
2020-06-11T22:20,3588297,3588297,3588297,3588297,3588297
2020-06-11T22:30,3549879,3549879,3549879,3549879,3549879
2020-06-11T22:40,3498177,3498177,3498177,3498177,3498177
2020-06-11T22:50,3498177,3498177,3498177,3498177,3498177
2020-06-11T23:00,3456781,3456781,3456781,3456781,3456781
2020-06-11T23:10,3456150,3456150,3456150,3456150,3456150
2020-06-11T23:20,3456150,3456150,3456150,3456150,3456150
2020-06-11T23:30,3409203,3409203,3409203,3409203,3409203
2020-06-11T23:40,3441979,3441979,3441979,3441979,3441979
2020-06-11T23:50,3441979,3441979,3441979,3441979,3441979
2020-06-12T00:00,3413234,3413234,3413234,3413234,3413234
2020-06-12T00:10,3402953,3402953,3402953,3402953,3402953
2020-06-12T00:20,3402953,3402953,3402953,3402953,3402953
2020-06-12T00:30,3373662,3373662,3373662,3373662,3373662
2020-06-12T00:40,3373684,3373684,3373684,3373684,3373684
2020-06-12T00:50,3373684,3373684,3373684,3373684,3373684
2020-06-12T01:00,3362571,3362571,3362571,3362571,3362571
2020-06-12T01:10,3362571,3362571,3362571,3362571,3362571
2020-06-12T01:20,3360670,3360670,3360670,3360670,3360670
2020-06-12T01:30,3364752,3364752,3364752,3364752,3364752
2020-06-12T01:40,3407889,3407889,3407889,3407889,3407889
2020-06-12T01:50,3407889,3407889,3407889,3407889,3407889
2020-06-12T02:00,3260807,3260807,3260807,3260807,3260807
2020-06-12T02:10,3287273,3287273,3287273,3287273,3287273
2020-06-12T02:20,3287273,3287273,3287273,3287273,3287273
2020-06-12T02:30,3294728,3294728,3294728,3294728,3294728
2020-06-12T02:40,3292373,3292373,3292373,3292373,3292373
2020-06-12T02:50,3292373,3292373,3292373,3292373,3292373
2020-06-12T03:00,3300003,3300003,3300003,3300003,3300003
2020-06-12T03:10,3313444,3313444,3313444,3313444,3313444
2020-06-12T03:20,3313444,3313444,3313444,3313444,3313444
2020-06-12T03:30,3291523,3291523,3291523,3291523,3291523
2020-06-12T03:40,3299148,3299148,3299148,3299148,3299148
2020-06-12T03:50,3299148,3299148,3299148,3299148,3299148
2020-06-12T04:00,3273058,3273058,3273058,3273058,3273058
2020-06-12T04:10,3288574,3288574,3288574,3288574,3288574
2020-06-12T04:20,3288574,3288574,3288574,3288574,3288574
2020-06-12T04:30,3267855,3267855,3267855,3267855,3267855
2020-06-12T04:40,3267855,3267855,3267855,3267855,3267855
2020-06-12T04:50,3306815,3306815,3306815,3306815,3306815
2020-06-12T05:00,3254359,3254359,3254359,3254359,3254359
2020-06-12T05:10,3254359,3254359,3254359,3254359,3254359
2020-06-12T05:20,3255928,3255928,3255928,3255928,3255928
2020-06-12T05:30,3250456,3250456,3250456,3250456,3250456
2020-06-12T05:40,3250456,3250456,3250456,3250456,3250456
2020-06-12T05:50,3245294,3245294,3245294,3245294,3245294
2020-06-12T06:00,3329199,3329199,3329199,3329199,3329199
2020-06-12T06:10,3329199,3329199,3329199,3329199,3329199
2020-06-12T06:20,3355211,3355211,3355211,3355211,3355211
2020-06-12T06:30,3352555,3352555,3352555,3352555,3352555
2020-06-12T06:40,3353713,3353713,3353713,3353713,3353713
2020-06-12T06:50,3353713,3353713,3353713,3353713,3353713
2020-06-12T07:00,3353750,3353750,3353750,3353750,3353750
2020-06-12T07:10,3355203,3355203,3355203,3355203,3355203
2020-06-12T07:20,3355203,3355203,3355203,3355203,3355203
2020-06-12T07:30,3362588,3362588,3362588,3362588,3362588
2020-06-12T07:40,3360642,3360642,3360642,3360642,3360642
2020-06-12T07:50,3360642,3360642,3360642,3360642,3360642
2020-06-12T08:00,3332798,3332798,3332798,3332798,3332798
2020-06-12T08:10,3332798,3332798,3332798,3332798,3332798
2020-06-12T08:20,3343575,3343575,3343575,3343575,3343575
2020-06-12T08:30,3344008,3344008,3344008,3344008,3344008
2020-06-12T08:40,3344008,3344008,3344008,3344008,3344008
2020-06-12T08:50,3332858,3332858,3332858,3332858,3332858
2020-06-12T09:00,3353083,3353083,3353083,3353083,3353083
2020-06-12T09:10,3353083,3353083,3353083,3353083,3353083
2020-06-12T09:20,3343548,3343548,3343548,3343548,3343548
2020-06-12T09:30,3354999,3354999,3354999,3354999,3354999
2020-06-12T09:40,3354999,3354999,3354999,3354999,3354999
2020-06-12T09:50,3350744,3350744,3350744,3350744,3350744
2020-06-12T10:00,3348383,3348383,3348383,3348383,3348383
2020-06-12T10:10,3348383,3348383,3348383,3348383,3348383
2020-06-12T10:20,3340771,3340771,3340771,3340771,3340771
2020-06-12T10:30,3342735,3342735,3342735,3342735,3342735
2020-06-12T10:40,3342735,3342735,3342735,3342735,3342735
2020-06-12T10:50,3347111,3347111,3347111,3347111,3347111
2020-06-12T11:00,3378124,3378124,3378124,3378124,3378124
2020-06-12T11:10,3378124,3378124,3378124,3378124,3378124
2020-06-12T11:20,3373131,3373131,3373131,3373131,3373131
2020-06-12T11:30,3375271,3375271,3375271,3375271,3375271
2020-06-12T11:40,3375271,3375271,3375271,3375271,3375271
2020-06-12T11:50,3341221,3341221,3341221,3341221,3341221
2020-06-12T12:00,3358949,3358949,3358949,3358949,3358949
2020-06-12T12:10,3358949,3358949,3358949,3358949,3358949
2020-06-12T12:20,3352224,3352224,3352224,3352224,3352224
2020-06-12T12:30,3310325,3310325,3310325,3310325,3310325
2020-06-12T12:40,3310325,3310325,3310325,3310325,3310325
2020-06-12T12:50,3339289,3339289,3339289,3339289,3339289
2020-06-12T13:00,3332455,3332455,3332455,3332455,3332455
2020-06-12T13:10,3332455,3332455,3332455,3332455,3332455
2020-06-12T13:20,3321628,3321628,3321628,3321628,3321628
2020-06-12T13:30,3318984,3318984,3318984,3318984,3318984
2020-06-12T13:40,3318984,3318984,3318984,3318984,3318984
2020-06-12T13:50,3355697,3355697,3355697,3355697,3355697
2020-06-12T14:00,3336687,3336687,3336687,3336687,3336687
2020-06-12T14:10,3336687,3336687,3336687,3336687,3336687
2020-06-12T14:20,3346017,3346017,3346017,3346017,3346017
2020-06-12T14:30,3352203,3352203,3352203,3352203,3352203
2020-06-12T14:40,3352203,3352203,3352203,3352203,3352203
2020-06-12T14:50,3350029,3350029,3350029,3350029,3350029
2020-06-12T15:00,3364046,3364046,3364046,3364046,3364046
2020-06-12T15:10,3364046,3364046,3364046,3364046,3364046
2020-06-12T15:20,3466357,3466357,3466357,3466357,3466357
2020-06-12T15:30,3510932,3510932,3510932,3510932,3510932
2020-06-12T15:40,3510932,3510932,3510932,3510932,3510932
2020-06-12T15:50,3510959,3510959,3510959,3510959,3510959
2020-06-12T16:00,3482804,3482804,3482804,3482804,3482804
2020-06-12T16:10,3482804,3482804,3482804,3482804,3482804
2020-06-12T16:20,3477754,3477754,3477754,3477754,3477754
2020-06-12T16:30,3470246,3470246,3470246,3470246,3470246
2020-06-12T16:40,3470246,3470246,3470246,3470246,3470246
2020-06-12T16:50,3478727,3478727,3478727,3478727,3478727
2020-06-12T17:00,3508080,3508080,3508080,3508080,3508080
2020-06-12T17:10,3508080,3508080,3508080,3508080,3508080
2020-06-12T17:20,3507703,3507703,3507703,3507703,3507703
2020-06-12T17:30,3506684,3506684,3506684,3506684,3506684
2020-06-12T17:40,3506684,3506684,3506684,3506684,3506684
2020-06-12T17:50,3521884,3521884,3521884,3521884,3521884
2020-06-12T18:00,3521500,3521500,3521500,3521500,3521500
2020-06-12T18:10,3521500,3521500,3521500,3521500,3521500
2020-06-12T18:20,3508064,3508064,3508064,3508064,3508064
2020-06-12T18:30,3515019,3515019,3515019,3515019,3515019
2020-06-12T18:40,3515019,3515019,3515019,3515019,3515019
2020-06-12T18:50,3518010,3518010,3518010,3518010,3518010
2020-06-12T19:00,3520165,3520165,3520165,3520165,3520165
2020-06-12T19:10,3520165,3520165,3520165,3520165,3520165
2020-06-05T19:10,5084840,5084840,5084840,5084840,5084840
2020-06-05T19:20,1719935,1719935,1719935,1719935,1719935
2020-06-05T19:30,1716847,1716847,1716847,1716847,1716847
2020-06-05T19:40,1720593,1720593,1720593,1720593,1720593
2020-06-05T19:50,1757186,1757186,1757186,1757186,1757186
2020-06-05T20:00,1754383,1754383,1754383,1754383,1754383
2020-06-05T20:10,1751209,1751209,1751209,1751209,1751209
2020-06-05T20:20,5308778,5308778,5308778,5308778,5308778
2020-06-05T20:30,5327747,5327747,5327747,5327747,5327747
2020-06-05T20:40,5327747,5327747,5327747,5327747,5327747
2020-06-05T20:50,5356586,5356586,5356586,5356586,5356586
2020-06-05T21:00,1657172,1657172,1657172,1657172,1657172
2020-06-05T21:10,1658864,1658864,1658864,1658864,1658864
2020-06-05T21:20,1688072,1688072,1688072,1688072,1688072
2020-06-05T21:30,5275174,5275174,5275174,5275174,5275174
2020-06-05T21:40,5275174,5275174,5275174,5275174,5275174
2020-06-05T21:50,5301215,5301215,5301215,5301215,5301215
2020-06-05T22:00,5293415,5293415,5293415,5293415,5293415
2020-06-05T22:10,5293415,5293415,5293415,5293415,5293415
2020-06-05T22:20,5278068,5278068,5278068,5278068,5278068
2020-06-05T22:30,5313227,5313227,5313227,5313227,5313227
2020-06-05T22:40,5313227,5313227,5313227,5313227,5313227
2020-06-05T22:50,5349393,5349393,5349393,5349393,5349393
2020-06-05T23:00,5401600,5401600,5401600,5401600,5401600
2020-06-05T23:10,5401600,5401600,5401600,5401600,5401600
2020-06-05T23:20,5421058,5421058,5421058,5421058,5421058
2020-06-05T23:30,5323193,5323193,5323193,5323193,5323193
2020-06-05T23:40,5323193,5323193,5323193,5323193,5323193
2020-06-05T23:50,5447302,5447302,5447302,5447302,5447302
2020-06-06T00:00,1675227,1675227,1675227,1675227,1675227
2020-06-06T00:10,1715257,1715257,1715257,1715257,1715257
2020-06-06T00:20,1675392,1675392,1675392,1675392,1675392
2020-06-06T00:30,1689883,1689883,1689883,1689883,1689883
2020-06-06T00:40,1627857,1627857,1627857,1627857,1627857
2020-06-06T00:50,1679791,1679791,1679791,1679791,1679791
2020-06-06T01:00,1707935,1707935,1707935,1707935,1707935
2020-06-06T01:10,1756488,1756488,1756488,1756488,1756488
2020-06-06T01:20,1754510,1754510,1754510,1754510,1754510
2020-06-06T01:30,1728824,1728824,1728824,1728824,1728824
2020-06-06T01:40,1736276,1736276,1736276,1736276,1736276
2020-06-06T01:50,5543051,5543051,5543051,5543051,5543051
2020-06-06T02:00,5509797,5509797,5509797,5509797,5509797
2020-06-06T02:10,5509797,5509797,5509797,5509797,5509797
2020-06-06T02:20,5514183,5514183,5514183,5514183,5514183
2020-06-06T02:30,5528901,5528901,5528901,5528901,5528901
2020-06-06T02:40,5528901,5528901,5528901,5528901,5528901
2020-06-06T02:50,1744650,1744650,1744650,1744650,1744650
2020-06-06T03:00,1741098,1741098,1741098,1741098,1741098
2020-06-06T03:10,1727154,1727154,1727154,1727154,1727154
2020-06-06T03:20,1730171,1730171,1730171,1730171,1730171
2020-06-06T03:30,1731387,1731387,1731387,1731387,1731387
2020-06-06T03:40,1727351,1727351,1727351,1727351,1727351
2020-06-06T03:50,1731989,1731989,1731989,1731989,1731989
2020-06-06T04:00,1730615,1730615,1730615,1730615,1730615
2020-06-06T04:10,1743064,1743064,1743064,1743064,1743064
2020-06-06T04:20,1754487,1754487,1754487,1754487,1754487
2020-06-06T04:30,1739215,1739215,1739215,1739215,1739215
2020-06-06T04:40,1771361,1771361,1771361,1771361,1771361
2020-06-06T04:50,5486816,5486816,5486816,5486816,5486816
2020-06-06T05:00,5506329,5506329,5506329,5506329,5506329
2020-06-06T05:10,5506329,5506329,5506329,5506329,5506329
2020-06-06T05:20,5534076,5534076,5534076,5534076,5534076
2020-06-06T05:30,5524885,5524885,5524885,5524885,5524885
2020-06-06T05:40,1765613,1765613,1765613,1765613,1765613
2020-06-06T05:50,1733312,1733312,1733312,1733312,1733312
2020-06-06T06:00,1707124,1707124,1707124,1707124,1707124
2020-06-06T06:10,5458971,5458971,5458971,5458971,5458971
2020-06-06T06:20,5463431,5463431,5463431,5463431,5463431
2020-06-06T06:30,5445464,5445464,5445464,5445464,5445464
2020-06-06T06:40,5445464,5445464,5445464,5445464,5445464
2020-06-06T06:50,5458540,5458540,5458540,5458540,5458540
2020-06-06T07:00,5457978,5457978,5457978,5457978,5457978
2020-06-06T07:10,5457978,5457978,5457978,5457978,5457978
2020-06-06T07:20,5491149,5491149,5491149,5491149,5491149
2020-06-06T07:30,5516803,5516803,5516803,5516803,5516803
2020-06-06T07:40,5516803,5516803,5516803,5516803,5516803
2020-06-06T07:50,5529614,5529614,5529614,5529614,5529614
2020-06-06T08:00,5506669,5506669,5506669,5506669,5506669
2020-06-06T08:10,5506669,5506669,5506669,5506669,5506669
2020-06-06T08:20,5477881,5477881,5477881,5477881,5477881
2020-06-06T08:30,5469593,5469593,5469593,5469593,5469593
2020-06-06T08:40,1776740,1776740,1776740,1776740,1776740
2020-06-06T08:50,1781558,1781558,1781558,1781558,1781558
2020-06-06T09:00,1772676,1772676,1772676,1772676,1772676
2020-06-06T09:10,1841758,1841758,1841758,1841758,1841758
2020-06-06T09:20,1809739,1809739,1809739,1809739,1809739
2020-06-06T09:30,1858852,1858852,1858852,1858852,1858852
2020-06-06T09:40,1811662,1811662,1811662,1811662,1811662
2020-06-06T09:50,1817880,1817880,1817880,1817880,1817880
2020-06-06T10:00,1817446,1817446,1817446,1817446,1817446
2020-06-06T10:10,1808959,1808959,1808959,1808959,1808959
2020-06-06T10:20,5543248,5543248,5543248,5543248,5543248
2020-06-06T10:30,5559758,5559758,5559758,5559758,5559758
2020-06-06T10:40,5559758,5559758,5559758,5559758,5559758
2020-06-06T10:50,5530227,5530227,5530227,5530227,5530227
2020-06-06T11:00,5521885,5521885,5521885,5521885,5521885
2020-06-06T11:10,5521885,5521885,5521885,5521885,5521885
2020-06-06T11:20,5519628,5519628,5519628,5519628,5519628
2020-06-06T11:30,1880476,1880476,1880476,1880476,1880476
2020-06-06T11:40,1878279,1878279,1878279,1878279,1878279
2020-06-06T11:50,1900558,1900558,1900558,1900558,1900558
2020-06-06T12:00,1902211,1902211,1902211,1902211,1902211
2020-06-06T12:10,1855186,1855186,1855186,1855186,1855186
2020-06-06T12:20,1844586,1844586,1844586,1844586,1844586
2020-06-06T12:30,1882835,1882835,1882835,1882835,1882835
2020-06-06T12:40,1855815,1855815,1855815,1855815,1855815
2020-06-06T12:50,1834195,1834195,1834195,1834195,1834195
2020-06-06T13:00,1835500,1835500,1835500,1835500,1835500
2020-06-06T13:10,1832709,1832709,1832709,1832709,1832709
2020-06-06T13:20,1829179,1829179,1829179,1829179,1829179
2020-06-06T13:30,1807419,1807419,1807419,1807419,1807419
2020-06-06T13:40,1785666,1785666,1785666,1785666,1785666
2020-06-06T13:50,1808727,1808727,1808727,1808727,1808727
2020-06-06T14:00,1837816,1837816,1837816,1837816,1837816
2020-06-06T14:10,5386444,5386444,5386444,5386444,5386444
2020-06-06T14:20,5386254,5386254,5386254,5386254,5386254
2020-06-06T14:30,5353417,5353417,5353417,5353417,5353417
2020-06-06T14:40,5353417,5353417,5353417,5353417,5353417
2020-06-06T14:50,5330684,5330684,5330684,5330684,5330684
2020-06-06T15:00,5328241,5328241,5328241,5328241,5328241
2020-06-06T15:10,5328241,5328241,5328241,5328241,5328241
2020-06-06T15:20,5314331,5314331,5314331,5314331,5314331
2020-06-06T15:30,5313228,5313228,5313228,5313228,5313228
2020-06-06T15:40,5313228,5313228,5313228,5313228,5313228
2020-06-06T15:50,5287848,5287848,5287848,5287848,5287848
2020-06-06T16:00,5253433,5253433,5253433,5253433,5253433
2020-06-06T16:10,5253433,5253433,5253433,5253433,5253433
2020-06-06T16:20,5214454,5214454,5214454,5214454,5214454
2020-06-06T16:30,5213987,5213987,5213987,5213987,5213987
2020-06-06T16:40,5213987,5213987,5213987,5213987,5213987
2020-06-06T16:50,5232985,5232985,5232985,5232985,5232985
2020-06-06T17:00,5179792,5179792,5179792,5179792,5179792
2020-06-06T17:10,5179792,5179792,5179792,5179792,5179792
2020-06-06T17:20,1892986,1892986,1892986,1892986,1892986
2020-06-06T17:30,1892034,1892034,1892034,1892034,1892034
2020-06-06T17:40,1866369,1866369,1866369,1866369,1866369
2020-06-06T17:50,1789640,1789640,1789640,1789640,1789640
2020-06-06T18:00,1777350,1777350,1777350,1777350,1777350
2020-06-06T18:10,1828573,1828573,1828573,1828573,1828573
2020-06-06T18:20,1854635,1854635,1854635,1854635,1854635
2020-06-06T18:30,5085350,5085350,5085350,5085350,5085350
2020-06-06T18:40,5085350,5085350,5085350,5085350,5085350
2020-06-06T18:50,5043773,5043773,5043773,5043773,5043773
2020-06-06T19:00,5042764,5042764,5042764,5042764,5042764
2020-06-06T19:10,5042764,5042764,5042764,5042764,5042764
2020-06-06T19:20,4974071,4974071,4974071,4974071,4974071
2020-06-06T19:30,4961547,4961547,4961547,4961547,4961547
2020-06-06T19:40,4961547,4961547,4961547,4961547,4961547
2020-06-06T19:50,4913730,4913730,4913730,4913730,4913730
2020-06-06T20:00,4901615,4901615,4901615,4901615,4901615
2020-06-06T20:10,1799927,1799927,1799927,1799927,1799927
2020-06-06T20:20,1797982,1797982,1797982,1797982,1797982
2020-06-06T20:30,1816017,1816017,1816017,1816017,1816017
2020-06-06T20:40,1816286,1816286,1816286,1816286,1816286
2020-06-06T20:50,1811915,1811915,1811915,1811915,1811915
2020-06-06T21:00,1812069,1812069,1812069,1812069,1812069
2020-06-06T21:10,1813210,1813210,1813210,1813210,1813210
2020-06-06T21:20,1815689,1815689,1815689,1815689,1815689
2020-06-06T21:30,1816624,1816624,1816624,1816624,1816624
2020-06-06T21:40,1808537,1808537,1808537,1808537,1808537
2020-06-06T21:50,1803491,1803491,1803491,1803491,1803491
2020-06-06T22:00,1802208,1802208,1802208,1802208,1802208
2020-06-06T22:10,1806669,1806669,1806669,1806669,1806669
2020-06-06T22:20,1810397,1810397,1810397,1810397,1810397
2020-06-06T22:30,1795273,1795273,1795273,1795273,1795273
2020-06-06T22:40,1832613,1832613,1832613,1832613,1832613
2020-06-06T22:50,4879474,4879474,4879474,4879474,4879474
2020-06-06T23:00,4879474,4879474,4879474,4879474,4879474
2020-06-06T23:10,1838655,1838655,1838655,1838655,1838655
2020-06-06T23:20,1838792,1838792,1838792,1838792,1838792
2020-06-06T23:30,1825822,1825822,1825822,1825822,1825822
2020-06-06T23:40,1832078,1832078,1832078,1832078,1832078
2020-06-06T23:50,1827342,1827342,1827342,1827342,1827342
2020-06-07T00:00,4790790,4790790,4790790,4790790,4790790
2020-06-07T00:10,4790790,4790790,4790790,4790790,4790790
2020-06-07T00:20,4787208,4787208,4787208,4787208,4787208
2020-06-07T00:30,4766398,4766398,4766398,4766398,4766398
2020-06-07T00:40,4766398,4766398,4766398,4766398,4766398
2020-06-07T00:50,4761477,4761477,4761477,4761477,4761477
2020-06-07T01:00,4754103,4754103,4754103,4754103,4754103
2020-06-07T01:10,4754103,4754103,4754103,4754103,4754103
2020-06-07T01:20,4741034,4741034,4741034,4741034,4741034
2020-06-07T01:30,4734133,4734133,4734133,4734133,4734133
2020-06-07T01:40,4734133,4734133,4734133,4734133,4734133
2020-06-07T01:50,4768827,4768827,4768827,4768827,4768827
2020-06-07T02:00,1792456,1792456,1792456,1792456,1792456
2020-06-07T02:10,1796909,1796909,1796909,1796909,1796909
2020-06-07T02:20,1798315,1798315,1798315,1798315,1798315
2020-06-07T02:30,1815862,1815862,1815862,1815862,1815862
2020-06-07T02:40,1815938,1815938,1815938,1815938,1815938
2020-06-07T02:50,1816546,1816546,1816546,1816546,1816546
2020-06-07T03:00,1816389,1816389,1816389,1816389,1816389
2020-06-07T03:10,4831762,4831762,4831762,4831762,4831762
2020-06-07T03:20,4844512,4844512,4844512,4844512,4844512
2020-06-07T03:30,4844512,4844512,4844512,4844512,4844512
2020-06-07T03:40,4844470,4844470,4844470,4844470,4844470
2020-06-07T03:50,4902273,4902273,4902273,4902273,4902273
2020-06-07T04:00,4902273,4902273,4902273,4902273,4902273
2020-06-07T04:10,4879213,4879213,4879213,4879213,4879213
2020-06-07T04:20,4876183,4876183,4876183,4876183,4876183
2020-06-07T04:30,4876183,4876183,4876183,4876183,4876183
2020-06-07T04:40,4871507,4871507,4871507,4871507,4871507
2020-06-07T04:50,4877692,4877692,4877692,4877692,4877692
2020-06-07T05:00,1855530,1855530,1855530,1855530,1855530
2020-06-07T05:10,1851350,1851350,1851350,1851350,1851350
2020-06-07T05:20,1853133,1853133,1853133,1853133,1853133
2020-06-07T05:30,1853668,1853668,1853668,1853668,1853668
2020-06-07T05:40,1842775,1842775,1842775,1842775,1842775
2020-06-07T05:50,1839970,1839970,1839970,1839970,1839970
2020-06-07T06:00,1839195,1839195,1839195,1839195,1839195
2020-06-07T06:10,1837885,1837885,1837885,1837885,1837885
2020-06-07T06:20,1841519,1841519,1841519,1841519,1841519
2020-06-07T06:30,1848072,1848072,1848072,1848072,1848072
2020-06-07T06:40,1845933,1845933,1845933,1845933,1845933
2020-06-07T06:50,1846329,1846329,1846329,1846329,1846329
2020-06-07T07:00,1846090,1846090,1846090,1846090,1846090
2020-06-07T07:10,1846047,1846047,1846047,1846047,1846047
2020-06-07T07:20,4832062,4832062,4832062,4832062,4832062
2020-06-07T07:30,4832062,4832062,4832062,4832062,4832062
2020-06-07T07:40,4755871,4755871,4755871,4755871,4755871
2020-06-07T07:50,1846083,1846083,1846083,1846083,1846083
2020-06-07T08:00,1848049,1848049,1848049,1848049,1848049
2020-06-07T08:10,1842298,1842298,1842298,1842298,1842298
