date,Binance,Bitmex,Ftx,Huobi,Okex
2020-06-06T05:00,57072,57072,57072,57072,57072
2020-06-06T05:10,57254,57254,57254,57254,57254
2020-06-06T05:20,57254,57254,57254,57254,57254
2020-06-06T05:30,57184,57184,57184,57184,57184
2020-06-06T05:40,57025,57025,57025,57025,57025
2020-06-06T05:50,57025,57025,57025,57025,57025
2020-06-06T06:00,57380,57380,57380,57380,57380
2020-06-06T06:10,56806,56806,56806,56806,56806
2020-06-06T06:20,56806,56806,56806,56806,56806
2020-06-06T06:30,57631,57631,57631,57631,57631
2020-06-06T06:40,57673,57673,57673,57673,57673
2020-06-06T06:50,57673,57673,57673,57673,57673
2020-06-06T07:00,57706,57706,57706,57706,57706
2020-06-06T07:10,57598,57598,57598,57598,57598
2020-06-06T07:20,57598,57598,57598,57598,57598
2020-06-06T07:30,57870,57870,57870,57870,57870
2020-06-06T07:40,58136,58136,58136,58136,58136
2020-06-06T07:50,58136,58136,58136,58136,58136
2020-06-06T08:00,58012,58012,58012,58012,58012
2020-06-06T08:10,58492,58492,58492,58492,58492
2020-06-06T08:20,58492,58492,58492,58492,58492
2020-06-06T08:30,58905,58905,58905,58905,58905
2020-06-06T08:40,59092,59092,59092,59092,59092
2020-06-06T08:50,59092,59092,59092,59092,59092
2020-06-06T09:00,59258,59258,59258,59258,59258
2020-06-06T09:10,58162,58162,58162,58162,58162
2020-06-06T09:20,58162,58162,58162,58162,58162
2020-06-06T09:30,57037,57037,57037,57037,57037
2020-06-06T09:40,57316,57316,57316,57316,57316
2020-06-06T09:50,57316,57316,57316,57316,57316
2020-06-06T10:00,56820,56820,56820,56820,56820
2020-06-06T10:10,56706,56706,56706,56706,56706
2020-06-06T10:20,56706,56706,56706,56706,56706
2020-06-06T10:30,56650,56650,56650,56650,56650
2020-06-06T10:40,55959,55959,55959,55959,55959
2020-06-06T10:50,55959,55959,55959,55959,55959
2020-06-06T11:00,55968,55968,55968,55968,55968
2020-06-06T11:10,55933,55933,55933,55933,55933
2020-06-06T11:20,55933,55933,55933,55933,55933
2020-06-06T11:30,55971,55971,55971,55971,55971
2020-06-06T11:40,55963,55963,55963,55963,55963
2020-06-06T11:50,55963,55963,55963,55963,55963
2020-06-06T12:00,55749,55749,55749,55749,55749
2020-06-06T12:10,56763,56763,56763,56763,56763
2020-06-06T12:20,56763,56763,56763,56763,56763
2020-06-06T12:30,56470,56470,56470,56470,56470
2020-06-06T12:40,56469,56469,56469,56469,56469
2020-06-06T12:50,56469,56469,56469,56469,56469
2020-06-06T13:00,56846,56846,56846,56846,56846
2020-06-06T13:10,56911,56911,56911,56911,56911
2020-06-06T13:20,56911,56911,56911,56911,56911
2020-06-06T13:30,56834,56834,56834,56834,56834
2020-06-06T13:40,56550,56550,56550,56550,56550
2020-06-06T13:50,56550,56550,56550,56550,56550
2020-06-06T14:00,56595,56595,56595,56595,56595
2020-06-06T14:10,57283,57283,57283,57283,57283
2020-06-06T14:20,57283,57283,57283,57283,57283
2020-06-06T14:30,57264,57264,57264,57264,57264
2020-06-06T14:40,57264,57264,57264,57264,57264
2020-06-06T14:50,57809,57809,57809,57809,57809
2020-06-06T15:00,57796,57796,57796,57796,57796
2020-06-06T15:10,57796,57796,57796,57796,57796
2020-06-06T15:20,57872,57872,57872,57872,57872
2020-06-06T15:30,57852,57852,57852,57852,57852
2020-06-06T15:40,57852,57852,57852,57852,57852
2020-06-06T15:50,57997,57997,57997,57997,57997
2020-06-06T16:00,58035,58035,58035,58035,58035
2020-06-06T16:10,58164,58164,58164,58164,58164
2020-06-06T16:20,58164,58164,58164,58164,58164
2020-06-06T16:30,58077,58077,58077,58077,58077
2020-06-06T16:40,58231,58231,58231,58231,58231
2020-06-06T16:50,58231,58231,58231,58231,58231
2020-06-06T17:00,57030,57030,57030,57030,57030
2020-06-06T17:10,58691,58691,58691,58691,58691
2020-06-06T17:20,58691,58691,58691,58691,58691
2020-06-06T17:30,59006,59006,59006,59006,59006
2020-06-06T17:40,59103,59103,59103,59103,59103
2020-06-06T17:50,59103,59103,59103,59103,59103
2020-06-06T18:00,58572,58572,58572,58572,58572
2020-06-06T18:10,58413,58413,58413,58413,58413
2020-06-06T18:20,58413,58413,58413,58413,58413
2020-06-06T18:30,58282,58282,58282,58282,58282
2020-06-06T18:40,58282,58282,58282,58282,58282
2020-06-06T18:50,58053,58053,58053,58053,58053
2020-06-06T19:00,57644,57644,57644,57644,57644
2020-06-06T19:10,57644,57644,57644,57644,57644
2020-06-06T19:20,57382,57382,57382,57382,57382
2020-06-06T19:30,57202,57202,57202,57202,57202
2020-06-06T19:40,57202,57202,57202,57202,57202
2020-06-06T19:50,57422,57422,57422,57422,57422
2020-06-06T20:00,57342,57342,57342,57342,57342
2020-06-06T20:10,57342,57342,57342,57342,57342
2020-06-06T20:20,57345,57345,57345,57345,57345
2020-06-06T20:30,57145,57145,57145,57145,57145
2020-06-06T20:40,57145,57145,57145,57145,57145
2020-06-06T20:50,57173,57173,57173,57173,57173
2020-06-06T21:00,57189,57189,57189,57189,57189
2020-06-06T21:10,57189,57189,57189,57189,57189
2020-06-06T21:20,57045,57045,57045,57045,57045
2020-06-06T21:30,56949,56949,56949,56949,56949
2020-06-06T21:40,56949,56949,56949,56949,56949
2020-06-06T21:50,56743,56743,56743,56743,56743
2020-06-06T22:00,56790,56790,56790,56790,56790
2020-06-06T22:10,56790,56790,56790,56790,56790
2020-06-06T22:20,56666,56666,56666,56666,56666
2020-06-06T22:30,56650,56650,56650,56650,56650
2020-06-06T22:40,56812,56812,56812,56812,56812
2020-06-06T22:50,56812,56812,56812,56812,56812
2020-06-06T23:00,56919,56919,56919,56919,56919
2020-06-06T23:10,56919,56919,56919,56919,56919
2020-06-06T23:20,57058,57058,57058,57058,57058
2020-06-06T23:30,56980,56980,56980,56980,56980
2020-06-06T23:40,56980,56980,56980,56980,56980
2020-06-06T23:50,56333,56333,56333,56333,56333
2020-06-07T00:00,56277,56277,56277,56277,56277
2020-06-07T00:10,56277,56277,56277,56277,56277
2020-06-07T00:20,56635,56635,56635,56635,56635
2020-06-07T00:30,56892,56892,56892,56892,56892
2020-06-07T00:40,56892,56892,56892,56892,56892
2020-06-07T00:50,56758,56758,56758,56758,56758
2020-06-07T01:00,56461,56461,56461,56461,56461
2020-06-07T01:10,56461,56461,56461,56461,56461
2020-06-07T01:20,56313,56313,56313,56313,56313
2020-06-07T01:30,56355,56355,56355,56355,56355
2020-06-07T01:40,56355,56355,56355,56355,56355
2020-06-07T01:50,56898,56898,56898,56898,56898
2020-06-07T02:00,56792,56792,56792,56792,56792
2020-06-07T02:10,56792,56792,56792,56792,56792
2020-06-07T02:20,56501,56501,56501,56501,56501
2020-06-07T02:30,57655,57655,57655,57655,57655
2020-06-07T02:40,57655,57655,57655,57655,57655
2020-06-07T02:50,57767,57767,57767,57767,57767
2020-06-07T03:00,57842,57842,57842,57842,57842
2020-06-07T03:10,57842,57842,57842,57842,57842
2020-06-07T03:20,57687,57687,57687,57687,57687
2020-06-07T03:30,57551,57551,57551,57551,57551
2020-06-07T03:40,57551,57551,57551,57551,57551
2020-06-07T03:50,57458,57458,57458,57458,57458
2020-06-07T04:00,57544,57544,57544,57544,57544
2020-06-07T04:10,57544,57544,57544,57544,57544
2020-06-07T04:20,57260,57260,57260,57260,57260
2020-06-07T04:30,57369,57369,57369,57369,57369
2020-06-07T04:40,57369,57369,57369,57369,57369
2020-06-07T04:50,57250,57250,57250,57250,57250
2020-06-07T05:00,57089,57089,57089,57089,57089
2020-06-07T05:10,57089,57089,57089,57089,57089
2020-06-07T05:20,57158,57158,57158,57158,57158
2020-06-07T05:30,56951,56951,56951,56951,56951
2020-06-07T05:40,56951,56951,56951,56951,56951
2020-06-07T05:50,56784,56784,56784,56784,56784
2020-06-07T06:00,56802,56802,56802,56802,56802
2020-06-07T06:10,56802,56802,56802,56802,56802
2020-06-07T06:20,56761,56761,56761,56761,56761
2020-06-07T06:30,56146,56146,56146,56146,56146
2020-06-07T06:40,56146,56146,56146,56146,56146
2020-06-07T06:50,55977,55977,55977,55977,55977
2020-06-07T07:00,55951,55951,55951,55951,55951
2020-06-07T07:10,55951,55951,55951,55951,55951
2020-06-07T07:20,55837,55837,55837,55837,55837
2020-06-07T07:30,55823,55823,55823,55823,55823
2020-06-07T07:40,55823,55823,55823,55823,55823
2020-06-07T07:50,55944,55944,55944,55944,55944
2020-06-07T08:00,56102,56102,56102,56102,56102
2020-06-07T08:10,56102,56102,56102,56102,56102
2020-06-07T08:20,56213,56213,56213,56213,56213
2020-06-07T08:30,56667,56667,56667,56667,56667
2020-06-07T08:40,56667,56667,56667,56667,56667
2020-06-07T08:50,56470,56470,56470,56470,56470
2020-06-07T09:00,57082,57082,57082,57082,57082
2020-06-07T09:10,57082,57082,57082,57082,57082
2020-06-07T09:20,56906,56906,56906,56906,56906
2020-06-07T09:30,56346,56346,56346,56346,56346
2020-06-07T09:40,56346,56346,56346,56346,56346
2020-06-07T09:50,56332,56332,56332,56332,56332
2020-06-07T10:00,56363,56363,56363,56363,56363
2020-06-07T10:10,56363,56363,56363,56363,56363
2020-06-07T10:20,56035,56035,56035,56035,56035
2020-06-07T10:30,56290,56290,56290,56290,56290
2020-06-07T10:40,56290,56290,56290,56290,56290
2020-06-07T10:50,56365,56365,56365,56365,56365
2020-06-07T11:00,56319,56319,56319,56319,56319
2020-06-07T11:10,56319,56319,56319,56319,56319
2020-06-07T11:20,55582,55582,55582,55582,55582
2020-06-07T11:30,56385,56385,56385,56385,56385
2020-06-07T11:40,56385,56385,56385,56385,56385
2020-06-07T11:50,55623,55623,55623,55623,55623
2020-06-07T12:00,56008,56008,56008,56008,56008
2020-06-07T12:10,56008,56008,56008,56008,56008
2020-06-07T12:20,55112,55112,55112,55112,55112
2020-06-07T12:30,55261,55261,55261,55261,55261
2020-06-07T12:40,55261,55261,55261,55261,55261
2020-06-07T12:50,55362,55362,55362,55362,55362
2020-06-07T13:00,55174,55174,55174,55174,55174
2020-06-07T13:10,55174,55174,55174,55174,55174
2020-06-07T13:20,55290,55290,55290,55290,55290
2020-06-07T13:30,56494,56494,56494,56494,56494
2020-06-07T13:40,56494,56494,56494,56494,56494
2020-06-07T13:50,55086,55086,55086,55086,55086
2020-06-07T14:00,55428,55428,55428,55428,55428
2020-06-07T14:10,55428,55428,55428,55428,55428
2020-06-07T14:20,55425,55425,55425,55425,55425
2020-06-07T14:30,55908,55908,55908,55908,55908
2020-06-07T14:40,55908,55908,55908,55908,55908
2020-06-07T14:50,55841,55841,55841,55841,55841
2020-06-07T15:00,55664,55664,55664,55664,55664
2020-06-07T15:10,55664,55664,55664,55664,55664
2020-06-07T15:20,56033,56033,56033,56033,56033
2020-06-07T15:30,56578,56578,56578,56578,56578
2020-06-07T15:40,56578,56578,56578,56578,56578
2020-06-07T15:50,56497,56497,56497,56497,56497
2020-06-07T16:00,56578,56578,56578,56578,56578
2020-06-07T16:10,56578,56578,56578,56578,56578
2020-06-07T16:20,56845,56845,56845,56845,56845
2020-06-07T16:30,57009,57009,57009,57009,57009
2020-06-07T16:40,57009,57009,57009,57009,57009
2020-06-07T16:50,57139,57139,57139,57139,57139
2020-06-07T17:00,57085,57085,57085,57085,57085
2020-06-07T17:10,57085,57085,57085,57085,57085
2020-06-07T17:20,57231,57231,57231,57231,57231
2020-06-07T17:30,57198,57198,57198,57198,57198
2020-06-07T17:40,57198,57198,57198,57198,57198
2020-06-07T17:50,57086,57086,57086,57086,57086
2020-06-07T18:00,56744,56744,56744,56744,56744
2020-06-07T18:10,56744,56744,56744,56744,56744
2020-06-07T18:20,56475,56475,56475,56475,56475
2020-06-07T18:30,55643,55643,55643,55643,55643
2020-06-07T18:40,55643,55643,55643,55643,55643
2020-06-07T18:50,55721,55721,55721,55721,55721
2020-06-07T19:00,56022,56022,56022,56022,56022
2020-06-07T19:10,56022,56022,56022,56022,56022
2020-06-07T19:20,56139,56139,56139,56139,56139
2020-06-07T19:30,56257,56257,56257,56257,56257
2020-06-07T19:40,56257,56257,56257,56257,56257
2020-06-07T19:50,55554,55554,55554,55554,55554
2020-06-07T20:00,53669,53669,53669,53669,53669
2020-06-07T20:10,53669,53669,53669,53669,53669
2020-06-07T20:20,53086,53086,53086,53086,53086
2020-06-07T20:30,52847,52847,52847,52847,52847
2020-06-07T20:40,52847,52847,52847,52847,52847
2020-06-07T20:50,52445,52445,52445,52445,52445
2020-06-07T21:00,52293,52293,52293,52293,52293
2020-06-07T21:10,52293,52293,52293,52293,52293
2020-06-07T21:20,52067,52067,52067,52067,52067
2020-06-07T21:30,51863,51863,51863,51863,51863
2020-06-07T21:40,51863,51863,51863,51863,51863
2020-06-07T21:50,51991,51991,51991,51991,51991
2020-06-07T22:00,52007,52007,52007,52007,52007
2020-06-07T22:10,52007,52007,52007,52007,52007
2020-06-07T22:20,51919,51919,51919,51919,51919
2020-06-07T22:30,52072,52072,52072,52072,52072
2020-06-07T22:40,52072,52072,52072,52072,52072
2020-06-07T22:50,52191,52191,52191,52191,52191
2020-06-07T23:00,51925,51925,51925,51925,51925
2020-06-07T23:10,51925,51925,51925,51925,51925
2020-06-07T23:20,51613,51613,51613,51613,51613
2020-06-07T23:30,51519,51519,51519,51519,51519
2020-06-07T23:40,51519,51519,51519,51519,51519
2020-06-07T23:50,51392,51392,51392,51392,51392
2020-06-08T00:00,51206,51206,51206,51206,51206
2020-06-08T00:10,51206,51206,51206,51206,51206
2020-06-08T00:20,51504,51504,51504,51504,51504
2020-06-08T00:30,51237,51237,51237,51237,51237
2020-06-08T00:40,51237,51237,51237,51237,51237
2020-06-08T00:50,51347,51347,51347,51347,51347
2020-06-08T01:00,51650,51650,51650,51650,51650
2020-06-08T01:10,51650,51650,51650,51650,51650
2020-06-08T01:20,51669,51669,51669,51669,51669
2020-06-08T01:30,51775,51775,51775,51775,51775
2020-06-08T01:40,51775,51775,51775,51775,51775
2020-06-08T01:50,52034,52034,52034,52034,52034
2020-06-08T02:00,51917,51917,51917,51917,51917
2020-06-08T02:10,51917,51917,51917,51917,51917
2020-06-08T02:20,51904,51904,51904,51904,51904
2020-06-08T02:30,52011,52011,52011,52011,52011
2020-06-08T02:40,52011,52011,52011,52011,52011
2020-06-08T02:50,52458,52458,52458,52458,52458
2020-06-08T03:00,52470,52470,52470,52470,52470
2020-06-08T03:10,52470,52470,52470,52470,52470
2020-06-08T03:20,52262,52262,52262,52262,52262
2020-06-08T03:30,52257,52257,52257,52257,52257
2020-06-08T03:40,52257,52257,52257,52257,52257
2020-06-08T03:50,51957,51957,51957,51957,51957
2020-06-08T04:00,52019,52019,52019,52019,52019
2020-06-08T04:10,52019,52019,52019,52019,52019
2020-06-08T04:20,52314,52314,52314,52314,52314
2020-06-08T04:30,52259,52259,52259,52259,52259
2020-06-08T04:40,52259,52259,52259,52259,52259
2020-06-08T04:50,52689,52689,52689,52689,52689
2020-06-08T05:00,52455,52455,52455,52455,52455
2020-06-08T05:10,52455,52455,52455,52455,52455
2020-06-08T05:20,52378,52378,52378,52378,52378
2020-06-08T05:30,52178,52178,52178,52178,52178
2020-06-08T05:40,52178,52178,52178,52178,52178
2020-06-08T05:50,52381,52381,52381,52381,52381
2020-06-08T06:00,52279,52279,52279,52279,52279
2020-06-08T06:10,52279,52279,52279,52279,52279
2020-06-08T06:20,52820,52820,52820,52820,52820
2020-06-08T06:30,53676,53676,53676,53676,53676
2020-06-08T06:40,53676,53676,53676,53676,53676
2020-06-08T06:50,53782,53782,53782,53782,53782
2020-06-08T07:00,53515,53515,53515,53515,53515
2020-06-08T07:10,53515,53515,53515,53515,53515
2020-06-08T07:20,53815,53815,53815,53815,53815
2020-06-08T07:30,53928,53928,53928,53928,53928
2020-06-08T07:40,53928,53928,53928,53928,53928
2020-06-08T07:50,54249,54249,54249,54249,54249
2020-06-08T08:00,53993,53993,53993,53993,53993
2020-06-08T08:10,53993,53993,53993,53993,53993
2020-06-08T08:20,54136,54136,54136,54136,54136
2020-06-08T08:30,53712,53712,53712,53712,53712
2020-06-08T08:40,53712,53712,53712,53712,53712
2020-06-08T08:50,54165,54165,54165,54165,54165
2020-06-08T09:00,54264,54264,54264,54264,54264
2020-06-08T09:10,54264,54264,54264,54264,54264
2020-06-08T09:20,54376,54376,54376,54376,54376
2020-06-08T09:30,56381,56381,56381,56381,56381
2020-06-08T09:40,56381,56381,56381,56381,56381
2020-06-08T09:50,55850,55850,55850,55850,55850
2020-06-08T10:00,55728,55728,55728,55728,55728
2020-06-08T10:10,55728,55728,55728,55728,55728
2020-06-08T10:20,55664,55664,55664,55664,55664
2020-06-08T10:30,55538,55538,55538,55538,55538
2020-06-08T10:40,55538,55538,55538,55538,55538
2020-06-08T10:50,55376,55376,55376,55376,55376
2020-06-08T11:00,55278,55278,55278,55278,55278
2020-06-08T11:10,55278,55278,55278,55278,55278
2020-06-08T11:20,55461,55461,55461,55461,55461
2020-06-08T11:30,55382,55382,55382,55382,55382
2020-06-08T11:40,55382,55382,55382,55382,55382
2020-06-08T11:50,55221,55221,55221,55221,55221
2020-06-08T12:00,55310,55310,55310,55310,55310
2020-06-08T12:10,55310,55310,55310,55310,55310
2020-06-08T12:20,55533,55533,55533,55533,55533
2020-06-08T12:30,55572,55572,55572,55572,55572
2020-06-08T12:40,55572,55572,55572,55572,55572
2020-06-08T12:50,55567,55567,55567,55567,55567
2020-06-08T13:00,55135,55135,55135,55135,55135
2020-06-08T13:10,55135,55135,55135,55135,55135
2020-06-08T13:20,55509,55509,55509,55509,55509
2020-06-08T13:30,55027,55027,55027,55027,55027
2020-06-08T13:40,55027,55027,55027,55027,55027
2020-06-08T13:50,55097,55097,55097,55097,55097
2020-06-08T14:00,54904,54904,54904,54904,54904
2020-06-08T14:10,54904,54904,54904,54904,54904
2020-06-08T14:20,55052,55052,55052,55052,55052
2020-06-08T14:30,55200,55200,55200,55200,55200
2020-06-08T14:40,55200,55200,55200,55200,55200
2020-06-08T14:50,55537,55537,55537,55537,55537
2020-06-08T15:00,55396,55396,55396,55396,55396
2020-06-08T15:10,55396,55396,55396,55396,55396
2020-06-08T15:20,55597,55597,55597,55597,55597
2020-06-08T15:30,55654,55654,55654,55654,55654
2020-06-08T15:40,55654,55654,55654,55654,55654
2020-06-08T15:50,55788,55788,55788,55788,55788
2020-06-08T16:00,56077,56077,56077,56077,56077
2020-06-08T16:10,56077,56077,56077,56077,56077
2020-06-08T16:20,56358,56358,56358,56358,56358
2020-06-08T16:30,56537,56537,56537,56537,56537
2020-06-08T16:40,56537,56537,56537,56537,56537
2020-06-08T16:50,56647,56647,56647,56647,56647
2020-06-08T17:00,56050,56050,56050,56050,56050
2020-06-08T17:10,56050,56050,56050,56050,56050
2020-06-08T17:20,56687,56687,56687,56687,56687
2020-06-08T17:30,56729,56729,56729,56729,56729
2020-06-08T17:40,56729,56729,56729,56729,56729
2020-06-08T17:50,57075,57075,57075,57075,57075
2020-06-08T18:00,57074,57074,57074,57074,57074
2020-06-08T18:10,57074,57074,57074,57074,57074
2020-06-08T18:20,57073,57073,57073,57073,57073
2020-06-08T18:30,57042,57042,57042,57042,57042
2020-06-08T18:40,57042,57042,57042,57042,57042
2020-06-08T18:50,57173,57173,57173,57173,57173
2020-06-08T19:00,57156,57156,57156,57156,57156
2020-06-08T19:10,57156,57156,57156,57156,57156
2020-06-08T19:20,57176,57176,57176,57176,57176
2020-06-08T19:30,57177,57177,57177,57177,57177
2020-06-08T19:40,57177,57177,57177,57177,57177
2020-06-08T19:50,57166,57166,57166,57166,57166
2020-06-08T20:00,57143,57143,57143,57143,57143
2020-06-08T20:10,57143,57143,57143,57143,57143
2020-06-08T20:20,57035,57035,57035,57035,57035
2020-06-08T20:30,56842,56842,56842,56842,56842
2020-06-08T20:40,56842,56842,56842,56842,56842
2020-06-08T20:50,56967,56967,56967,56967,56967
2020-06-08T21:00,57063,57063,57063,57063,57063
2020-06-08T21:10,57063,57063,57063,57063,57063
2020-06-08T21:20,57452,57452,57452,57452,57452
2020-06-08T21:30,57648,57648,57648,57648,57648
2020-06-08T21:40,57648,57648,57648,57648,57648
2020-06-08T21:50,57845,57845,57845,57845,57845
2020-06-08T22:00,57966,57966,57966,57966,57966
2020-06-08T22:10,57966,57966,57966,57966,57966
2020-06-08T22:20,58500,58500,58500,58500,58500
2020-06-08T22:30,58415,58415,58415,58415,58415
2020-06-08T22:40,58415,58415,58415,58415,58415
2020-06-08T22:50,58299,58299,58299,58299,58299
2020-06-08T23:00,58289,58289,58289,58289,58289
2020-06-08T23:10,58289,58289,58289,58289,58289
2020-06-08T23:20,58353,58353,58353,58353,58353
2020-06-08T23:30,58215,58215,58215,58215,58215
2020-06-08T23:40,58215,58215,58215,58215,58215
2020-06-08T23:50,56814,56814,56814,56814,56814
2020-06-09T00:00,56949,56949,56949,56949,56949
2020-06-09T00:10,56949,56949,56949,56949,56949
2020-06-09T00:20,56972,56972,56972,56972,56972
2020-06-09T00:30,54361,54361,54361,54361,54361
2020-06-09T00:40,54361,54361,54361,54361,54361
2020-06-09T00:50,54290,54290,54290,54290,54290
2020-06-09T01:00,54265,54265,54265,54265,54265
2020-06-09T01:10,54265,54265,54265,54265,54265
2020-06-09T01:20,54414,54414,54414,54414,54414
2020-06-09T01:30,53546,53546,53546,53546,53546
2020-06-09T01:40,53546,53546,53546,53546,53546
2020-06-09T01:50,53605,53605,53605,53605,53605
2020-06-09T02:00,53689,53689,53689,53689,53689
2020-06-09T02:10,53689,53689,53689,53689,53689
2020-06-09T02:20,53773,53773,53773,53773,53773
2020-06-09T02:30,53513,53513,53513,53513,53513
2020-06-09T02:40,53513,53513,53513,53513,53513
2020-06-09T02:50,53358,53358,53358,53358,53358
2020-06-09T03:00,53380,53380,53380,53380,53380
2020-06-09T03:10,53380,53380,53380,53380,53380
2020-06-09T03:20,53075,53075,53075,53075,53075
2020-06-09T03:30,53096,53096,53096,53096,53096
2020-06-09T03:40,53096,53096,53096,53096,53096
2020-06-09T03:50,53489,53489,53489,53489,53489
2020-06-09T04:00,53288,53288,53288,53288,53288
2020-06-09T04:10,53288,53288,53288,53288,53288
2020-06-09T04:20,52888,52888,52888,52888,52888
2020-06-09T04:30,52698,52698,52698,52698,52698
2020-06-09T04:40,52698,52698,52698,52698,52698
2020-06-09T04:50,52666,52666,52666,52666,52666
2020-06-09T05:00,52748,52748,52748,52748,52748
2020-06-09T05:10,52748,52748,52748,52748,52748
2020-06-09T05:20,53186,53186,53186,53186,53186
2020-06-09T05:30,53150,53150,53150,53150,53150
2020-06-09T05:40,53150,53150,53150,53150,53150
2020-06-09T05:50,53413,53413,53413,53413,53413
2020-06-09T06:00,53502,53502,53502,53502,53502
2020-06-09T06:10,53502,53502,53502,53502,53502
2020-06-09T06:20,53207,53207,53207,53207,53207
2020-06-09T06:30,52979,52979,52979,52979,52979
2020-06-09T06:40,52979,52979,52979,52979,52979
2020-06-09T06:50,52915,52915,52915,52915,52915
2020-06-09T07:00,52965,52965,52965,52965,52965
2020-06-09T07:10,52965,52965,52965,52965,52965
2020-06-09T07:20,52767,52767,52767,52767,52767
2020-06-09T07:30,52193,52193,52193,52193,52193
2020-06-09T07:40,52193,52193,52193,52193,52193
2020-06-09T07:50,52265,52265,52265,52265,52265
2020-06-09T08:00,52204,52204,52204,52204,52204
2020-06-09T08:10,52204,52204,52204,52204,52204
2020-06-09T08:20,52312,52312,52312,52312,52312
2020-06-09T08:30,53093,53093,53093,53093,53093
2020-06-09T08:40,53093,53093,53093,53093,53093
2020-06-09T08:50,53070,53070,53070,53070,53070
2020-06-09T09:00,53325,53325,53325,53325,53325
2020-06-09T09:10,53325,53325,53325,53325,53325
2020-06-09T09:20,53459,53459,53459,53459,53459
2020-06-09T09:30,53780,53780,53780,53780,53780
2020-06-09T09:40,53780,53780,53780,53780,53780
2020-06-09T09:50,53939,53939,53939,53939,53939
2020-06-09T10:00,53706,53706,53706,53706,53706
2020-06-09T10:10,53706,53706,53706,53706,53706
2020-06-09T10:20,53641,53641,53641,53641,53641
2020-06-09T10:30,53641,53641,53641,53641,53641
2020-06-09T10:40,52841,52841,52841,52841,52841
2020-06-09T10:50,53264,53264,53264,53264,53264
2020-06-09T11:00,53264,53264,53264,53264,53264
2020-06-09T11:10,52752,52752,52752,52752,52752
2020-06-09T11:20,52638,52638,52638,52638,52638
2020-06-09T11:30,52638,52638,52638,52638,52638
2020-06-09T11:40,52672,52672,52672,52672,52672
2020-06-09T11:50,52880,52880,52880,52880,52880
2020-06-09T12:00,53690,53690,53690,53690,53690
2020-06-09T12:10,53690,53690,53690,53690,53690
2020-06-09T12:20,53328,53328,53328,53328,53328
